    445.2000        6.896164       0.3019799E-01    3497.114        2.500036        2.163976      -0.3589150      -0.3691846      -0.5883766E-03    0.000000        90.00005        0.000000        0.000000        97526.79        98679.14        633.1177        0.000000        316.8774        294.2181        294.1793        0.000000        0.000000        0.000000        1.710495        3500.673        0.000000        0.000000        24.53945        8.798343       0.1258066       0.4663194E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.5685635        34.61225      -0.1726871E-05
    445.3000        6.896028       0.3019518E-01    3497.359        2.500036        2.164634      -0.3694017      -0.3709689      -0.6025406E-03    0.000000        90.00025        0.000000        0.000000        97526.84        98679.05        633.1177        0.000000        316.8775        294.2180        294.1792        0.000000        0.000000        0.000000        1.711431        3500.841        0.000000        0.000000        24.53945        8.798343      -0.1247554       0.5221483E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.6992214        34.61473      -0.1726871E-05
    445.4000        6.895884       0.3019237E-01    3497.581        2.500036        2.165287      -0.3759136      -0.3734289      -0.6382055E-03    0.000000        90.00273        0.000000        0.000000        97526.91        98678.95        633.1177        0.000000        316.8775        294.2179        294.1792        0.000000        0.000000        0.000000        1.712366        3500.982        0.000000        0.000000        24.53945        8.798343       0.1258067       0.5724120E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.6144037        34.62173      -0.1726871E-05
    445.5000        6.895742       0.3018957E-01    3497.776        2.500036        2.165931      -0.3506189      -0.3782963      -0.6352989E-03    0.000000        90.00072        0.000000        0.000000        97526.97        98678.86        633.1177        0.000000        316.8776        294.2178        294.1792        0.000000        0.000000        0.000000        1.713291        3501.203        0.000000        0.000000        24.53945        8.798343      -0.1247589       0.6156352E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.6413990        34.62359      -0.1726871E-05
    445.6000        6.895601       0.3018677E-01    3498.007        2.500036        2.166571      -0.3558716      -0.3853503      -0.6358258E-03    0.000000        90.00231        0.000000        0.000000        97527.03        98678.77        633.1177        0.000000        316.8776        294.2177        294.1792        0.000000        0.000000        0.000000        1.714213        3501.375        0.000000        0.000000        24.53945        8.798343       0.1258037       0.6533096E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.5789895        34.62937      -0.1726871E-05
    445.7000        6.895461       0.3018397E-01    3498.227        2.500036        2.167203      -0.3452952      -0.3923725      -0.6310571E-03    0.000000        90.00066        0.000000        0.000000        97527.09        98678.67        633.1177        0.000000        316.8777        294.2177        294.1792        0.000000        0.000000        0.000000        1.715130        3501.585        0.000000        0.000000        24.53945        8.798343      -0.1247649       0.6847293E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.5987656        34.63156      -0.1726871E-05
    445.8000        6.895319       0.3018117E-01    3498.466        2.500036        2.167833      -0.3560418      -0.3981272      -0.6342194E-03    0.000000        90.00161        0.000000        0.000000        97527.16        98678.58        633.1176        0.000000        316.8777        294.2176        294.1791        0.000000        0.000000        0.000000        1.716044        3501.760        0.000000        0.000000        24.53944        8.798343       0.1257989       0.7111227E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.5429555        34.63534      -0.1726871E-05
    445.9000        6.895179       0.3017838E-01    3498.693        2.500036        2.168458      -0.3550174      -0.4014683      -0.6282145E-03    0.000000        90.00152        0.000000        0.000000        97527.22        98678.48        633.1176        0.000000        316.8777        294.2175        294.1791        0.000000        0.000000        0.000000        1.716956        3501.972        0.000000        0.000000        24.53944        8.798344      -0.1247726       0.7317250E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.5686214        34.63791      -0.1726871E-05
    446.0000        6.895041       0.3017558E-01    3498.938        2.500036        2.169081      -0.3554487      -0.4024113      -0.6167021E-03    0.000000        90.00106        0.000000        0.000000        97527.28        98678.38        633.1176        0.000000        316.8778        294.2174        294.1791        0.000000        0.000000        0.000000        1.717867        3502.192        0.000000        0.000000        24.53944        8.798344       0.1257927       0.7475743E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.8034288        34.63649      -0.1726871E-05
    446.1000        6.894895       0.3017279E-01    3499.198        2.500036        2.169712      -0.3613774      -0.4011378      -0.6412612E-03    0.000000        90.00206        0.000000        0.000000        97527.34        98678.30        633.1176        0.000000        316.8778        294.2173        294.1791        0.000000        0.000000        0.000000        1.718786        3502.317        0.000000        0.000000        24.53944        8.798344      -0.1247814       0.7578603E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.5494197        34.64445      -0.1726871E-05
    446.2000        6.894758       0.3017000E-01    3499.404        2.500036        2.170331      -0.3583340      -0.3987997      -0.6210743E-03    0.000000        90.00065        0.000000        0.000000        97527.40        98678.20        633.1176        0.000000        316.8779        294.2173        294.1791        0.000000        0.000000        0.000000        1.719696        3502.581        0.000000        0.000000        24.53944        8.798344       0.1257854       0.7635121E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.7652723        34.64336      -0.1726871E-05
    446.3000        6.894617       0.3016721E-01    3499.672        2.500036        2.170958      -0.3708025      -0.3970400      -0.6216817E-03    0.000000        90.00134        0.000000        0.000000        97527.46        98678.11        633.1176        0.000000        316.8779        294.2172        294.1790        0.000000        0.000000        0.000000        1.720614        3502.757        0.000000        0.000000        24.53944        8.798344      -0.1247911       0.7636849E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.8145301        34.64559      -0.1726871E-05
    446.4000        6.894475       0.3016442E-01    3499.917        2.500036        2.171584      -0.3748221      -0.3954460      -0.6318328E-03    0.000000        90.00191        0.000000        0.000000        97527.52        98678.02        633.1176        0.000000        316.8780        294.2171        294.1790        0.000000        0.000000        0.000000        1.721533        3502.932        0.000000        0.000000        24.53944        8.798344       0.1257776       0.7592466E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.7509686        34.65079      -0.1726871E-05
    446.5000        6.894334       0.3016163E-01    3500.148        2.500036        2.172207      -0.3719968      -0.3948243      -0.6275086E-03    0.000000        90.00075        0.000000        0.000000        97527.58        98677.92        633.1175        0.000000        316.8780        294.2170        294.1790        0.000000        0.000000        0.000000        1.722450        3503.146        0.000000        0.000000        24.53944        8.798345      -0.1248011       0.7493065E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.7732719        34.65321      -0.1726871E-05
    446.6000        6.894197       0.3015884E-01    3500.399        2.500036        2.172828      -0.3801884      -0.3953196      -0.6141302E-03    0.000000        90.00116        0.000000        0.000000        97527.64        98677.83        633.1175        0.000000        316.8781        294.2169        294.1790        0.000000        0.000000        0.000000        1.723366        3503.375        0.000000        0.000000        24.53944        8.798345       0.1257697       0.7346925E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        1.015261        34.65192      -0.1726871E-05
    446.7000        6.894052       0.3015606E-01    3500.669        2.500036        2.173457      -0.3762646      -0.3960532      -0.6381717E-03    0.000000        90.00204        0.000000        0.000000        97527.70        98677.74        633.1175        0.000000        316.8781        294.2168        294.1790        0.000000        0.000000        0.000000        1.724292        3503.502        0.000000        0.000000        24.53944        8.798345      -0.1248109       0.7144326E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.7607059        34.66054      -0.1726871E-05
    446.8000        6.893909       0.3015328E-01    3500.883        2.500036        2.174073      -0.3667028      -0.3965923      -0.6442906E-03    0.000000        90.00212        0.000000        0.000000        97527.76        98677.65        633.1175        0.000000        316.8781        294.2168        294.1790        0.000000        0.000000        0.000000        1.725207        3503.718        0.000000        0.000000        24.53944        8.798346       0.1257623       0.6893103E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.6985743        34.66485      -0.1726871E-05
    446.9000        6.893764       0.3015050E-01    3501.127        2.500037        2.174687      -0.3573400      -0.3986239      -0.6481699E-03    0.000000        90.00269        0.000000        0.000000        97527.82        98677.56        633.1174        0.000000        316.8782        294.2167        294.1789        0.000000        0.000000        0.000000        1.726120        3503.894        0.000000        0.000000        24.53944        8.798346      -0.1248199       0.6581970E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.4600714        34.67178      -0.1726871E-05
    447.0000        6.893623       0.3014772E-01    3501.359        2.500037        2.175292      -0.3466201      -0.4014294      -0.6371088E-03    0.000000        90.00161        0.000000        0.000000        97527.88        98677.47        633.1174        0.000000        316.8782        294.2166        294.1789        0.000000        0.000000        0.000000        1.727026        3504.113        0.000000        0.000000        24.53944        8.798346       0.1257559       0.6217835E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.4086512        34.67539      -0.1726871E-05
    447.1000        6.893482       0.3014494E-01    3501.615        2.500037        2.175897      -0.3525048      -0.4042451      -0.6338122E-03    0.000000        90.00134        0.000000        0.000000        97527.94        98677.38        633.1174        0.000000        316.8783        294.2165        294.1789        0.000000        0.000000        0.000000        1.727932        3504.300        0.000000        0.000000        24.53944        8.798347      -0.1248278       0.5786250E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.3389489        34.68068      -0.1726871E-05
    447.2000        6.893341       0.3014216E-01    3501.861        2.500037        2.176502      -0.3646683      -0.4056194      -0.6315031E-03    0.000000        90.00207        0.000000        0.000000        97527.99        98677.29        633.1174        0.000000        316.8783        294.2164        294.1789        0.000000        0.000000        0.000000        1.728841        3504.503        0.000000        0.000000        24.53944        8.798347       0.1257509       0.5291691E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.2782058        34.68579      -0.1726871E-05
    447.3000        6.893197       0.3013939E-01    3502.113        2.500037        2.177107      -0.3643079      -0.4054494      -0.6436906E-03    0.000000        90.00277        0.000000        0.000000        97528.05        98677.20        633.1174        0.000000        316.8784        294.2163        294.1789        0.000000        0.000000        0.000000        1.729751        3504.678        0.000000        0.000000        24.53944        8.798347      -0.1248341       0.4712857E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.3848755E-01    34.69275      -0.1726871E-05
    447.4000        6.893056       0.3013662E-01    3502.349        2.500037        2.177705      -0.3557424      -0.4047037      -0.6330865E-03    0.000000        90.00164        0.000000        0.000000        97528.11        98677.11        633.1174        0.000000        316.8784        294.2163        294.1788        0.000000        0.000000        0.000000        1.730654        3504.902        0.000000        0.000000        24.53943        8.798347       0.1257475       0.4047989E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1726995E-01    34.69647      -0.1726871E-05
    447.5000        6.892915       0.3013385E-01    3502.610        2.500037        2.178304      -0.3632692      -0.4038526      -0.6306315E-03    0.000000        90.00170        0.000000        0.000000        97528.16        98677.02        633.1174        0.000000        316.8784        294.2162        294.1788        0.000000        0.000000        0.000000        1.731560        3505.089        0.000000        0.000000        24.53943        8.798348      -0.1248385       0.3262758E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.8713707E-01    34.70186      -0.1726871E-05
    447.6000        6.892776       0.3013108E-01    3502.859        2.500037        2.178904      -0.3724733      -0.4025071      -0.6269722E-03    0.000000        90.00200        0.000000        0.000000        97528.23        98676.93        633.1173        0.000000        316.8785        294.2161        294.1788        0.000000        0.000000        0.000000        1.732469        3505.296        0.000000        0.000000        24.53943        8.798348       0.1257462       0.2359897E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1518184        34.70706      -0.1726871E-05
    447.7000        6.892632       0.3012831E-01    3503.115        2.500037        2.179505      -0.3759598      -0.4009589      -0.6400062E-03    0.000000        90.00288        0.000000        0.000000        97528.28        98676.84        633.1173        0.000000        316.8785        294.2160        294.1788        0.000000        0.000000        0.000000        1.733380        3505.472        0.000000        0.000000        24.53943        8.798348      -0.1248408       0.1402293E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.3925163        34.71414      -0.1726871E-05
    447.8000        6.892494       0.3012554E-01    3503.354        2.500037        2.180099      -0.3677961      -0.4001089      -0.6224924E-03    0.000000        90.00050        0.000000        0.000000        97528.34        98676.75        633.1173        0.000000        316.8786        294.2159        294.1788        0.000000        0.000000        0.000000        1.734285        3505.713        0.000000        0.000000        24.53943        8.798349       0.1257470       0.9605425E-10    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.2797968        34.71655      -0.1726871E-05
    447.9000        6.892351       0.3012278E-01    3503.628        2.500037        2.180701      -0.3927471      -0.3996655      -0.6381417E-03    0.000000        90.00263        0.000000        0.000000        97528.40        98676.66        633.1173        0.000000        316.8786        294.2159        294.1787        0.000000        0.000000        0.000000        1.735200        3505.863        0.000000        0.000000        24.53943        8.798349      -0.1248410       0.2316440E-10    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.5446329        34.72437      -0.1726871E-05
    448.0000        6.892212       0.3012001E-01    3503.859        2.500037        2.181296      -0.3871340      -0.3993287      -0.6281870E-03    0.000000        90.00108        0.000000        0.000000        97528.46        98676.57        633.1173        0.000000        316.8787        294.2158        294.1787        0.000000        0.000000        0.000000        1.736108        3506.110        0.000000        0.000000        24.53943        8.798350       0.1257500       0.5446062E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.4250304        34.72705      -0.1726871E-05
    448.1000        6.892067       0.3011725E-01    3504.131        2.500037        2.181899      -0.4020088      -0.3997701      -0.6429749E-03    0.000000        90.00243        0.000000        0.000000        97528.52        98676.48        633.1173        0.000000        316.8787        294.2157        294.1787        0.000000        0.000000        0.000000        1.737026        3506.263        0.000000        0.000000        24.53943        8.798350      -0.1248391      -0.9464767E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.6891039        34.73647      -0.1726871E-05
    448.2000        6.891927       0.3011449E-01    3504.363        2.500037        2.182492      -0.3995338      -0.4004919      -0.6363248E-03    0.000000        90.00047        0.000000        0.000000        97528.58        98676.39        633.1173        0.000000        316.8788        294.2156        294.1787        0.000000        0.000000        0.000000        1.737936        3506.504        0.000000        0.000000        24.53943        8.798350       0.1257549      -0.5849268E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.5756575        34.73809      -0.1726871E-05
    448.3000        6.891781       0.3011173E-01    3504.632        2.500037        2.183093      -0.4200572      -0.4021855      -0.6497842E-03    0.000000        90.00249        0.000000        0.000000        97528.63        98676.30        633.1172        0.000000        316.8788        294.2155        294.1787        0.000000        0.000000        0.000000        1.738854        3506.658        0.000000        0.000000        24.53943        8.798351      -0.1248353      -0.6261521E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.8478936        34.74632      -0.1726871E-05
    448.4000        6.891640       0.3010898E-01    3504.864        2.500037        2.183684      -0.4129309      -0.4039910      -0.6366413E-03    0.000000        90.00040        0.000000        0.000000        97528.70        98676.21        633.1172        0.000000        316.8788        294.2155        294.1786        0.000000        0.000000        0.000000        1.739763        3506.908        0.000000        0.000000        24.53943        8.798351       0.1257616      -0.6540692E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.7351131        34.74772      -0.1726871E-05
    448.5000        6.891499       0.3010622E-01    3505.138        2.500037        2.184281      -0.4327209      -0.4059705      -0.6315187E-03    0.000000        90.00211        0.000000        0.000000        97528.75        98676.12        633.1172        0.000000        316.8789        294.2154        294.1786        0.000000        0.000000        0.000000        1.740681        3507.112        0.000000        0.000000        24.53943        8.798351      -0.1248299      -0.6775040E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.6847287        34.75027      -0.1726871E-05
    448.6000        6.891356       0.3010347E-01    3505.404        2.500037        2.184880      -0.4268803      -0.4068181      -0.6349778E-03    0.000000        90.00183        0.000000        0.000000        97528.81        98676.03        633.1172        0.000000        316.8789        294.2153        294.1786        0.000000        0.000000        0.000000        1.741602        3507.305        0.000000        0.000000        24.53943        8.798352       0.1257697      -0.6945072E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.7547262        34.75508      -0.1726871E-05
    448.7000        6.891212       0.3010071E-01    3505.659        2.500037        2.185476      -0.4283554      -0.4064605      -0.6441698E-03    0.000000        90.00119        0.000000        0.000000        97528.88        98675.94        633.1172        0.000000        316.8790        294.2152        294.1786        0.000000        0.000000        0.000000        1.742520        3507.494        0.000000        0.000000        24.53943        8.798352      -0.1248233      -0.7061583E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.8337196        34.76119      -0.1726871E-05
    448.8000        6.891073       0.3009796E-01    3505.906        2.500037        2.186070      -0.4405572      -0.4057949      -0.6267305E-03    0.000000        90.00108        0.000000        0.000000        97528.93        98675.84        633.1172        0.000000        316.8790        294.2151        294.1786        0.000000        0.000000        0.000000        1.743438        3507.754        0.000000        0.000000        24.53942        8.798352       0.1257789      -0.7114186E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.5908774        34.75971      -0.1726871E-05
    448.9000        6.890930       0.3009521E-01    3506.194        2.500037        2.186673      -0.4486622      -0.4052514      -0.6322123E-03    0.000000        90.00144        0.000000        0.000000        97528.99        98675.76        633.1172        0.000000        316.8791        294.2151        294.1786        0.000000        0.000000        0.000000        1.744367        3507.934        0.000000        0.000000        24.53942        8.798352      -0.1248159      -0.7113583E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.5375722        34.76206      -0.1726871E-05
    449.0000        6.890790       0.3009247E-01    3506.453        2.500037        2.187275      -0.4518604      -0.4043920      -0.6272728E-03    0.000000        90.00086        0.000000        0.000000        97529.05        98675.66        633.1171        0.000000        316.8791        294.2150        294.1785        0.000000        0.000000        0.000000        1.745296        3508.171        0.000000        0.000000        24.53942        8.798353       0.1257885      -0.7049181E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.2893116        34.76033      -0.1726871E-05
    449.1000        6.890646       0.3008972E-01    3506.732        2.500037        2.187884      -0.4620342      -0.4038823      -0.6366194E-03    0.000000        90.00137        0.000000        0.000000        97529.11        98675.57        633.1171        0.000000        316.8792        294.2149        294.1785        0.000000        0.000000        0.000000        1.746233        3508.353        0.000000        0.000000        24.53942        8.798353      -0.1248082      -0.6930900E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.2338878        34.76254      -0.1726871E-05
    449.2000        6.890504       0.3008698E-01    3506.987        2.500037        2.188490      -0.4654241      -0.4036284      -0.6301361E-03    0.000000        90.00087        0.000000        0.000000        97529.17        98675.48        633.1171        0.000000        316.8792        294.2148        294.1785        0.000000        0.000000        0.000000        1.747169        3508.592        0.000000        0.000000        24.53942        8.798353       0.1257982      -0.6747029E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.1502951E-01    34.76073      -0.1726871E-05
    449.3000        6.890360       0.3008423E-01    3507.266        2.500037        2.189101      -0.4740153      -0.4039906      -0.6383765E-03    0.000000        90.00140        0.000000        0.000000        97529.23        98675.38        633.1171        0.000000        316.8792        294.2147        294.1785        0.000000        0.000000        0.000000        1.748111        3508.775        0.000000        0.000000        24.53942        8.798353      -0.1248008      -0.6507003E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.6996956E-01    34.76290      -0.1726871E-05
    449.4000        6.890218       0.3008149E-01    3507.521        2.500037        2.189709      -0.4761171      -0.4045538      -0.6315549E-03    0.000000        90.00088        0.000000        0.000000        97529.30        98675.29        633.1171        0.000000        316.8793        294.2146        294.1785        0.000000        0.000000        0.000000        1.749051        3509.015        0.000000        0.000000        24.53942        8.798353       0.1258074      -0.6197964E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.3180259        34.76109      -0.1726871E-05
    449.5000        6.890074       0.3007875E-01    3507.801        2.500037        2.190320      -0.4841384      -0.4054745      -0.6397882E-03    0.000000        90.00140        0.000000        0.000000        97529.36        98675.20        633.1171        0.000000        316.8793        294.2145        294.1784        0.000000        0.000000        0.000000        1.749996        3509.199        0.000000        0.000000        24.53942        8.798353      -0.1247941      -0.5833014E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.3717643        34.76324      -0.1726871E-05
    449.6000        6.889932       0.3007601E-01    3508.058        2.500037        2.190926      -0.4859672      -0.4062517      -0.6329644E-03    0.000000        90.00088        0.000000        0.000000        97529.42        98675.10        633.1170        0.000000        316.8794        294.2144        294.1784        0.000000        0.000000        0.000000        1.750938        3509.440        0.000000        0.000000        24.53942        8.798353       0.1258156      -0.5414949E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.6186355        34.76142      -0.1726871E-05
    449.7000        6.889787       0.3007328E-01    3508.339        2.500037        2.191536      -0.4938654      -0.4070734      -0.6411917E-03    0.000000        90.00141        0.000000        0.000000        97529.48        98675.01        633.1170        0.000000        316.8794        294.2144        294.1784        0.000000        0.000000        0.000000        1.751885        3509.625        0.000000        0.000000        24.53942        8.798353      -0.1247886      -0.5075758E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.6711574        34.76356      -0.1726871E-05
    449.8000        6.889637       0.3007054E-01    3508.597        2.500037        2.192141      -0.4954737      -0.4075687      -0.6636626E-03    0.000000        90.00253        0.000000        0.000000        97529.54        98674.91        633.1170        0.000000        316.8795        294.2143        294.1784        0.000000        0.000000        0.000000        1.752828        3509.804        0.000000        0.000000        24.53942        8.798353       0.1258223      -0.5685311E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.5461884        34.76809      -0.1726871E-05
    449.9000        6.889491       0.3006781E-01    3508.841        2.500037        2.192736      -0.4835747      -0.4093832      -0.6603968E-03    0.000000        90.00153        0.000000        0.000000        97529.60        98674.81        633.1169        0.000000        316.8795        294.2142        294.1784        0.000000        0.000000        0.000000        1.753762        3510.012        0.000000        0.000000        24.53942        8.798353      -0.1247848      -0.3530386E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.4651544        34.77383      -0.1726871E-05
    450.0000        6.889345       0.3006507E-01    3509.095        2.500037        2.193326      -0.4910057      -0.4119885      -0.6544549E-03    0.000000        90.00100        0.000000        0.000000        97529.66        98674.72        633.1169        0.000000        316.8795        294.2141        294.1783        0.000000        0.000000        0.000000        1.754693        3510.240        0.000000        0.000000        24.53942        8.798353       0.1258274      -0.1745258E-10    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.5732685        34.77584      -0.1726871E-05
    450.1000        6.889199       0.3006234E-01    3509.367        2.500037        2.193919      -0.5056397      -0.4149331      -0.6536287E-03    0.000000        90.00137        0.000000        0.000000        97529.73        98674.62        633.1169        0.000000        316.8796        294.2141        294.1783        0.000000        0.000000        0.000000        1.755628        3510.432        0.000000        0.000000        24.53942        8.798353      -0.1247828       0.2813053E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.5476863        34.78245      -0.1726871E-05
    450.2000        6.889055       0.3005961E-01    3509.625        2.500037        2.194511      -0.5156111      -0.4165975      -0.6471932E-03    0.000000        90.00072        0.000000        0.000000        97529.79        98674.53        633.1169        0.000000        316.8796        294.2140        294.1783        0.000000        0.000000        0.000000        1.756564        3510.672        0.000000        0.000000        24.53942        8.798353       0.1258304       0.4540242E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.7144876        34.78528      -0.1726871E-05
    450.3000        6.888908       0.3005689E-01    3509.907        2.500037        2.195108      -0.5317934      -0.4170825      -0.6577889E-03    0.000000        90.00122        0.000000        0.000000        97529.85        98674.44        633.1169        0.000000        316.8797        294.2139        294.1783        0.000000        0.000000        0.000000        1.757506        3510.858        0.000000        0.000000        24.53942        8.798353      -0.1247829       0.4099681E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.6888465        34.79211      -0.1726871E-05
    450.4000        6.888770       0.3005416E-01    3510.166        2.500037        2.195703      -0.5393803      -0.4165416      -0.6265743E-03    0.000000        90.01193        0.000000        0.000000        97529.91        98674.34        633.1169        0.000000        316.8797        294.2138        294.1783        0.000000        0.000000        0.000000        1.758447        3511.143        0.000000        0.000000        24.53942        8.798353       0.1258313       0.4800902E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        11.00000        3.000000       0.9816328        34.79150      -0.1726871E-05
    450.5000        6.888620       0.3005143E-01    3510.479        2.500037        2.196301      -0.2114342      -0.4143077      -0.6594376E-03    0.000000        89.99696        0.000000        0.000000        97529.98        98674.24        633.1169        0.000000        316.8798        294.2137        294.1783        0.000000        0.000000        0.000000        1.759393        3511.289        0.000000        0.000000        24.53941        8.798353      -0.1247851       0.5338949E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.6619684        34.79746      -0.1726871E-05
    450.6000        6.888475       0.3004871E-01    3510.726        2.500037        2.196881      -0.5290706      -0.4123991      -0.6499572E-03    0.000000        89.99240        0.000000        0.000000        97530.04        98674.15        633.1168        0.000000        316.8798        294.2136        294.1783        0.000000        0.000000        0.000000        1.760323        3511.558        0.000000        0.000000        24.53941        8.798353       0.1258301       0.5822295E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000       0.8487921        34.79851      -0.1726871E-05
    450.7000        6.888330       0.3004599E-01    3511.026        2.500037        2.197463      -0.6374544      -0.4125268      -0.6456593E-03    0.000000        90.00085        0.000000        0.000000        97530.10        98674.05        633.1168        0.000000        316.8799        294.2135        294.1782        0.000000        0.000000        0.000000        1.761255        3511.770        0.000000        0.000000        24.53941        8.798353      -0.1247894       0.6236638E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        1.066751        34.79814      -0.1726871E-05
    450.8000        6.888184       0.3004327E-01    3511.316        2.500037        2.198046      -0.5003802      -0.4137639      -0.6470985E-03    0.000000        90.00370        0.000000        0.000000        97530.16        98673.96        633.1168        0.000000        316.8799        294.2134        294.1782        0.000000        0.000000        0.000000        1.762192        3511.970        0.000000        0.000000        24.53941        8.798353       0.1258269       0.6596598E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        1.134560        34.79746      -0.1726871E-05
    450.9000        6.888041       0.3004055E-01    3511.592        2.500037        2.198625      -0.3880077      -0.4150352      -0.6384167E-03    0.000000        90.00181        0.000000        0.000000        97530.22        98673.87        633.1168        0.000000        316.8800        294.2133        294.1782        0.000000        0.000000        0.000000        1.763124        3512.178        0.000000        0.000000        24.53941        8.798353      -0.1247956       0.6894987E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        1.072141        34.79995      -0.1726871E-05
    451.0000        6.887899       0.3003783E-01    3511.867        2.500037        2.199198      -0.3603602      -0.4147371      -0.6339222E-03    0.000000        89.99963        0.000000        0.000000        97530.28        98673.77        633.1168        0.000000        316.8800        294.2133        294.1782        0.000000        0.000000        0.000000        1.764052        3512.410        0.000000        0.000000        24.53941        8.798353       0.1258219       0.7143796E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        1.272334        34.80102      -0.1726871E-05
    451.1000        6.887750       0.3003512E-01    3512.156        2.500037        2.199773      -0.3711582      -0.4132514      -0.6550471E-03    0.000000        90.00160        0.000000        0.000000        97530.34        98673.68        633.1168        0.000000        316.8801        294.2132        294.1782        0.000000        0.000000        0.000000        1.764985        3512.593        0.000000        0.000000        24.53941        8.798353      -0.1248034       0.7335259E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        1.298205        34.80436      -0.1726871E-05
