    217.1000        6.445893       0.3907854E-01    3787.885        4.680299        4.680284       0.3068409       -6.648049      -0.1077769E-01    0.000000       0.2071665E-07    0.000000        0.000000        97416.58        98242.93        633.0667        0.000000        316.7939        293.8568        293.5538        0.000000        0.000000        0.000000        4.680261        3813.358        0.000000        0.000000        24.53747        8.789692       -6.311139      -0.6107127E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.89957        8.278907       0.5500143E-10
    217.2000        6.443804       0.3906563E-01    3788.393        4.680994        4.680979       0.3084820       -6.658604      -0.1080061E-01    0.000000       0.1593629E-07    0.000000        0.000000        97416.62        98242.82        633.0668        0.000000        316.7939        293.8567        293.5538        0.000000        0.000000        0.000000        4.680961        3813.145        0.000000        0.000000        24.53747        8.789691       -5.174619      -0.5576797E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.82605        8.271607       0.5497729E-10
    217.3000        6.441711       0.3905274E-01    3788.906        4.681686        4.681672       0.3099453       -6.668570      -0.1082303E-01    0.000000       0.1206615E-07    0.000000        0.000000        97416.66        98242.73        633.0668        0.000000        316.7940        293.8566        293.5538        0.000000        0.000000        0.000000        4.681659        3813.024        0.000000        0.000000        24.53748        8.789689       -4.122579      -0.6200279E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.76347        8.264242       0.5493522E-10
    217.4000        6.439615       0.3903988E-01    3789.450        4.682377        4.682362       0.3113564       -6.679240      -0.1084372E-01    0.000000       0.1008178E-07    0.000000        0.000000        97416.71        98242.62        633.0670        0.000000        316.7940        293.8565        293.5538        0.000000        0.000000        0.000000        4.682355        3812.839        0.000000        0.000000        24.53748        8.789688       -3.637605      -0.6729565E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.69227        8.257069       0.5485430E-10
    217.5000        6.437515       0.3902703E-01    3789.995        4.683065        4.683050       0.3126088       -6.691313      -0.1086052E-01    0.000000       0.1016841E-07    0.000000        0.000000        97416.76        98242.54        633.0670        0.000000        316.7940        293.8564        293.5537        0.000000        0.000000        0.000000        4.683048        3812.663        0.000000        0.000000        24.53748        8.789687       -3.381918      -0.7193914E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.62573        8.249637       0.5485941E-10
    217.6000        6.435412       0.3901421E-01    3790.541        4.683750        4.683736       0.3137195       -6.704480      -0.1087834E-01    0.000000       0.1182017E-07    0.000000        0.000000        97416.80        98242.45        633.0670        0.000000        316.7941        293.8564        293.5537        0.000000        0.000000        0.000000        4.683739        3812.575        0.000000        0.000000        24.53749        8.789687       -2.857652      -0.7586235E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.56659        8.242207       0.5485438E-10
    217.7000        6.433309       0.3900141E-01    3791.113        4.684432        4.684418       0.3148204       -6.718113      -0.1088609E-01    0.000000       0.1414094E-07    0.000000        0.000000        97416.85        98242.35        633.0671        0.000000        316.7941        293.8563        293.5537        0.000000        0.000000        0.000000        4.684426        3812.163        0.000000        0.000000        24.53749        8.789686       -2.196393      -0.7915203E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.49939        8.234632       0.5485173E-10
    217.8000        6.431204       0.3898863E-01    3791.598        4.685111        4.685097       0.3155760       -6.730968      -0.1089011E-01    0.000000       0.1620486E-07    0.000000        0.000000        97416.90        98242.27        633.0672        0.000000        316.7942        293.8562        293.5537        0.000000        0.000000        0.000000        4.685111        3811.841        0.000000        0.000000        24.53749        8.789686       -1.464443      -0.8186612E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.43167        8.227054       0.5485017E-10
    217.9000        6.429096       0.3897587E-01    3792.050        4.685788        4.685773       0.3162008       -6.741601      -0.1090522E-01    0.000000       0.1735545E-07    0.000000        0.000000        97416.95        98242.18        633.0673        0.000000        316.7942        293.8561        293.5537        0.000000        0.000000        0.000000        4.685792        3811.784        0.000000        0.000000        24.53749        8.789685      -0.7216515      -0.8403677E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.36488        8.219532       0.5485131E-10
    218.0000        6.426984       0.3896313E-01    3792.567        4.686460        4.686447       0.3170366       -6.750006      -0.1092511E-01    0.000000       0.1735949E-07    0.000000        0.000000        97417.00        98242.10        633.0673        0.000000        316.7942        293.8560        293.5537        0.000000        0.000000        0.000000        4.686471        3811.777        0.000000        0.000000        24.53749        8.789685      -0.2167177E-01  -0.8567668E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.30479        8.212022       0.5485152E-10
    218.1000        6.424890       0.3895041E-01    3793.141        4.687129        4.687116       0.3179888       -6.757174      -0.1088696E-01    0.000000       0.4322758E-07    0.000000        0.000000        97417.05        98242.02        633.0679        0.000000        316.7943        293.8560        293.5537        0.000000        0.000000        0.000000        4.687144        3811.748        0.000000        0.000000        24.53751        8.789686       -7.943304      -0.8678364E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        4.000000        16.34627        8.211158       0.5665822E-10
    218.2000        6.422767       0.3893772E-01    3793.734        4.687795        4.687781       0.2738466       -6.764660      -0.1094081E-01    0.000000      -0.3285378E-09    0.000000        0.000000        97417.09        98241.91        633.0676        0.000000        316.7943        293.8558        293.5536        0.000000        0.000000        0.000000        4.687815        3811.946        0.000000        0.000000        24.53750        8.789683       -7.129712      -0.8575257E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.27363        8.202799       0.5679206E-10
    218.3000        6.420642       0.3892505E-01    3794.440        4.688454        4.688440       0.2788179       -6.763595      -0.1098039E-01    0.000000      -0.1719708E-08    0.000000        0.000000        97417.14        98241.80        633.0676        0.000000        316.7943        293.8557        293.5536        0.000000        0.000000        0.000000        4.688479        3811.685        0.000000        0.000000        24.53750        8.789681       -4.675857      -0.8403762E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.21312        8.194699       0.5691549E-10
    218.4000        6.418516       0.3891239E-01    3795.048        4.689109        4.689095       0.3011136       -6.763793      -0.1099058E-01    0.000000       0.1074975E-08    0.000000        0.000000        97417.20        98241.70        633.0676        0.000000        316.7944        293.8557        293.5536        0.000000        0.000000        0.000000        4.689139        3811.595        0.000000        0.000000        24.53750        8.789680       -1.775597      -0.8212093E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.15903        8.187119       0.5696715E-10
    218.5000        6.416391       0.3889976E-01    3795.648        4.689758        4.689744       0.3129992       -6.768879      -0.1099398E-01    0.000000       0.7210728E-08    0.000000        0.000000        97417.24        98241.60        633.0677        0.000000        316.7944        293.8556        293.5536        0.000000        0.000000        0.000000        4.689793        3811.512        0.000000        0.000000        24.53751        8.789680       -1.265993      -0.8015492E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.11335        8.179846       0.5676649E-10
    218.6000        6.414266       0.3888715E-01    3796.246        4.690402        4.690388       0.3158219       -6.779132      -0.1099489E-01    0.000000       0.1407344E-07    0.000000        0.000000        97417.29        98241.52        633.0677        0.000000        316.7944        293.8555        293.5536        0.000000        0.000000        0.000000        4.690442        3811.449        0.000000        0.000000        24.53751        8.789679       -2.886011      -0.7768143E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.06952        8.171951       0.5670806E-10
    218.7000        6.412140       0.3887457E-01    3796.846        4.691040        4.691026       0.3172943       -6.792407      -0.1099846E-01    0.000000       0.1929451E-07    0.000000        0.000000        97417.34        98241.42        633.0678        0.000000        316.7945        293.8554        293.5536        0.000000        0.000000        0.000000        4.691085        3811.469        0.000000        0.000000        24.53751        8.789678       -4.008424      -0.7417036E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.01784        8.164467       0.5670647E-10
    218.8000        6.410014       0.3886200E-01    3797.473        4.691672        4.691658       0.3195705       -6.805818      -0.1100388E-01    0.000000       0.2150845E-07    0.000000        0.000000        97417.39        98241.33        633.0679        0.000000        316.7945        293.8553        293.5536        0.000000        0.000000        0.000000        4.691722        3811.438        0.000000        0.000000        24.53751        8.789677       -4.463004      -0.6958114E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        15.97659        8.156405       0.5670715E-10
    218.9000        6.407887       0.3884945E-01    3798.100        4.692298        4.692284       0.3216314       -6.817003      -0.1100877E-01    0.000000       0.2057609E-07    0.000000        0.000000        97417.45        98241.23        633.0679        0.000000        316.7946        293.8552        293.5536        0.000000        0.000000        0.000000        4.692353        3811.417        0.000000        0.000000        24.53752        8.789675       -4.555613      -0.6428126E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        15.93735        8.148420       0.5671113E-10
    219.0000        6.405758       0.3883693E-01    3798.728        4.692918        4.692904       0.3230140       -6.824578      -0.1101436E-01    0.000000       0.1738080E-07    0.000000        0.000000        97417.49        98241.12        633.0679        0.000000        316.7946        293.8551        293.5536        0.000000        0.000000        0.000000        4.692978        3811.422        0.000000        0.000000        24.53752        8.789673       -4.126226      -0.4975438E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        15.89975        8.140449       0.5672507E-10
    219.1000        6.403628       0.3882442E-01    3799.363        4.693532        4.693518       0.3240331       -6.828512      -0.1101978E-01    0.000000       0.1334147E-07    0.000000        0.000000        97417.55        98241.02        633.0679        0.000000        316.7946        293.8550        293.5535        0.000000        0.000000        0.000000        4.693597        3811.443        0.000000        0.000000        24.53752        8.789672       -2.874522      -0.6448374E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        15.86360        8.132503       0.5675490E-10
    219.2000        6.401498       0.3881194E-01    3800.006        4.694140        4.694125       0.3249256       -6.829762      -0.1102380E-01    0.000000       0.9856241E-08    0.000000        0.000000        97417.60        98240.91        633.0680        0.000000        316.7947        293.8549        293.5535        0.000000        0.000000        0.000000        4.694209        3811.477        0.000000        0.000000        24.53752        8.789671       -1.005772      -0.1497413E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        15.82880        8.124329       0.5685230E-10
    219.3000        6.399366       0.3879948E-01    3800.658        4.694742        4.694726       0.3257183       -6.829648      -0.1102571E-01    0.000000       0.7865405E-08    0.000000        0.000000        97417.65        98240.83        633.0681        0.000000        316.7947        293.8548        293.5535        0.000000        0.000000        0.000000        4.694816        3811.521        0.000000        0.000000        24.53752        8.789670       -5.900391       0.7320464E-11    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        15.78654        8.114373       0.6224346E-10
    219.4000        6.397235       0.3878703E-01    3801.316        4.695337        4.695322       0.3263801       -6.829302      -0.1102559E-01    0.000000       0.7646456E-08    0.000000        0.000000        97417.70        98240.73        633.0681        0.000000        316.7947        293.8547        293.5535        0.000000        0.000000        0.000000        4.695415        3811.611        0.000000        0.000000        24.53753        8.789668       0.4383352E-02   0.7137173E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        15.75812        8.104482       0.6292205E-10
    219.5000        6.395104       0.3877461E-01    3801.991        4.695926        4.695910       0.3269325       -6.829337      -0.1102274E-01    0.000000       0.8863331E-08    0.000000        0.000000        97417.75        98240.64        633.0682        0.000000        316.7948        293.8546        293.5535        0.000000        0.000000        0.000000        4.696009        3811.660        0.000000        0.000000        24.53753        8.789668       -88.71375       0.9659531E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        15.70524        8.095832       0.5744887E-10
    219.6000        6.392976       0.3876221E-01    3802.664        4.696508        4.696492       0.3273474       -6.829796      -0.1101381E-01    0.000000       0.1079489E-07    0.000000        0.000000        97417.80        98240.22        633.0682        0.000000        316.7948        293.8543        293.5535        0.000000        0.000000        0.000000        4.696596        3811.715        0.000000        0.000000        24.53753        8.789639       -47.29166       0.7071285E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        15.67420        8.085606       0.5803599E-10
    219.7000        6.390850       0.3874983E-01    3803.335        4.697083        4.697067       0.3275740       -6.829961      -0.1100155E-01    0.000000       0.1264024E-07    0.000000        0.000000        97417.85        98239.89        633.0682        0.000000        316.7949        293.8540        293.5535        0.000000        0.000000        0.000000        4.697176        3811.787        0.000000        0.000000        24.53753        8.789622       -15.38529       0.8445175E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        15.63131        8.077944       0.5809547E-10
    219.8000        6.388728       0.3873748E-01    3804.008        4.697650        4.697634       0.3277104       -6.828827      -0.1098206E-01    0.000000       0.1379031E-07    0.000000        0.000000        97417.90        98239.71        633.0683        0.000000        316.7949        293.8538        293.5534        0.000000        0.000000        0.000000        4.697748        3811.884        0.000000        0.000000        24.53753        8.789618       -9.926525       0.8992642E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        15.59498        8.069019       0.6285351E-10
    219.9000        6.386610       0.3872514E-01    3804.689        4.698211        4.698194       0.3276072       -6.825246      -0.1096051E-01    0.000000       0.1397782E-07    0.000000        0.000000        97417.95        98239.58        633.0684        0.000000        316.7949        293.8537        293.5534        0.000000        0.000000        0.000000        4.698312        3811.985        0.000000        0.000000        24.53753        8.789615       -6.878382       0.9296588E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        15.56800        8.060329       0.6265262E-10
    220.0000        6.384497       0.3871282E-01    3805.374        4.698763        4.698746       0.3273969       -6.818463      -0.1093584E-01    0.000000       0.1329626E-07    0.000000        0.000000        97418.00        98239.46        633.0684        0.000000        316.7950        293.8536        293.5534        0.000000        0.000000        0.000000        4.698869        3811.958        0.000000        0.000000        24.53753        8.789612       -3.734857       0.9462651E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        15.52629        8.051774       0.6265263E-10
    220.1000        6.382409       0.3870052E-01    3806.018        4.699307        4.699290       0.3270645       -6.808250      -0.1085315E-01    0.000000       0.3291431E-07    0.000000        0.000000        97418.05        98239.36        633.0688        0.000000        316.7950        293.8535        293.5534        0.000000        0.000000        0.000000        4.699418        3812.049        0.000000        0.000000        24.53755        8.789611       -7.484547       0.9502549E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        4.000000        15.54260        8.048098       0.6460950E-10
    220.2000        6.380301       0.3868825E-01    3806.630        4.699844        4.699827       0.2807227       -6.794901      -0.1086171E-01    0.000000      -0.1029821E-08    0.000000        0.000000        97418.09        98239.25        633.0685        0.000000        316.7950        293.8534        293.5534        0.000000        0.000000        0.000000        4.699959        3812.396        0.000000        0.000000        24.53754        8.789609       0.7310451       0.9525901E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        15.49474        8.037039       0.6504624E-10
    220.3000        6.378197       0.3867599E-01    3807.387        4.700370        4.700353       0.2843757       -6.770264      -0.1086922E-01    0.000000      -0.1912863E-08    0.000000        0.000000        97418.14        98239.17        633.0685        0.000000        316.7951        293.8533        293.5534        0.000000        0.000000        0.000000        4.700490        3812.396        0.000000        0.000000        24.53754        8.789609       -66.45243       0.9357041E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        15.46380        8.024061       0.6080957E-10
    220.4000        6.376100       0.3866376E-01    3808.081        4.700887        4.700870       0.3059664       -6.745251      -0.1084364E-01    0.000000       0.6214843E-09    0.000000        0.000000        97418.20        98238.84        633.0685        0.000000        316.7951        293.8531        293.5534        0.000000        0.000000        0.000000        4.701011        3812.437        0.000000        0.000000        24.53754        8.789587       -13.59933       0.1013785E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        15.44231        8.013559       0.6185498E-10
    220.5000        6.374010       0.3865154E-01    3808.744        4.701395        4.701377       0.3168533       -6.724623      -0.1080558E-01    0.000000       0.5777979E-08    0.000000        0.000000        97418.24        98238.66        633.0685        0.000000        316.7951        293.8529        293.5533        0.000000        0.000000        0.000000        4.701523        3812.530        0.000000        0.000000        24.53754        8.789583        1.104500       0.1014571E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        15.40590        8.006124       0.6588687E-10
    220.6000        6.371929       0.3863935E-01    3809.403        4.701892        4.701875       0.3183993       -6.709182      -0.1076599E-01    0.000000       0.1139505E-07    0.000000        0.000000        97418.28        98238.58        633.0686        0.000000        316.7952        293.8528        293.5533        0.000000        0.000000        0.000000        4.702025        3812.661        0.000000        0.000000        24.53754        8.789584       -1.753918       0.9778365E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        15.36437        7.995816       0.6632828E-10
    220.7000        6.369855       0.3862718E-01    3810.068        4.702380        4.702363       0.3185730       -6.697214      -0.1072815E-01    0.000000       0.1556551E-07    0.000000        0.000000        97418.33        98238.49        633.0686        0.000000        316.7952        293.8527        293.5533        0.000000        0.000000        0.000000        4.702517        3812.813        0.000000        0.000000        24.53754        8.789584       -95.14765       0.9335158E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        15.31630        7.991192       0.5776019E-10
    220.8000        6.367788       0.3861503E-01    3810.744        4.702858        4.702841       0.3195345       -6.685898      -0.1069279E-01    0.000000       0.1722522E-07    0.000000        0.000000        97418.38        98238.06        633.0687        0.000000        316.7952        293.8524        293.5533        0.000000        0.000000        0.000000        4.703000        3812.981        0.000000        0.000000        24.53754        8.789553       -62.83967       0.1025716E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        15.29292        7.980654       0.5789113E-10
    220.9000        6.365727       0.3860289E-01    3811.428        4.703328        4.703310       0.3203174       -6.672665      -0.1065947E-01    0.000000       0.1632096E-07    0.000000        0.000000        97418.42        98237.67        633.0687        0.000000        316.7953        293.8520        293.5533        0.000000        0.000000        0.000000        4.703473        3813.157        0.000000        0.000000        24.53755        8.789532       -20.68343       0.1072852E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        15.25162        7.965396       0.5953462E-10
    221.0000        6.363673       0.3859078E-01    3812.119        4.703788        4.703770       0.3204443       -6.656088      -0.1062694E-01    0.000000       0.1361931E-07    0.000000        0.000000        97418.47        98237.47        633.0687        0.000000        316.7953        293.8518        293.5533        0.000000        0.000000        0.000000        4.703938        3813.338        0.000000        0.000000        24.53755        8.789526        33.00461       0.1048001E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        15.20940        7.949079       0.6724043E-10
    221.1000        6.361625       0.3857869E-01    3812.813        4.704240        4.704222       0.3201863       -6.636069      -0.1059458E-01    0.000000       0.1029932E-07    0.000000        0.000000        97418.51        98237.50        633.0687        0.000000        316.7953        293.8518        293.5533        0.000000        0.000000        0.000000        4.704394        3813.531        0.000000        0.000000        24.53755        8.789537       -2.137189       0.9249595E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        15.16204        7.947795       0.6225999E-10
    221.2000        6.359601       0.3856662E-01    3813.511        4.704685        4.704666       0.3198167       -6.613512      -0.1051424E-01    0.000000       0.2480464E-07    0.000000        0.000000        97418.55        98237.45        633.0691        0.000000        316.7954        293.8518        293.5533        0.000000        0.000000        0.000000        4.704843        3813.942        0.000000        0.000000        24.53756        8.789537       -11.65274       0.8280632E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        4.000000        15.17847        7.945910       0.6314871E-10
    221.3000        6.357561       0.3855457E-01    3814.229        4.705123        4.705104       0.2745368       -6.590190      -0.1050904E-01    0.000000      -0.3974500E-08    0.000000        0.000000        97418.59        98237.34        633.0688        0.000000        316.7954        293.8517        293.5533        0.000000        0.000000        0.000000        4.705285        3814.270        0.000000        0.000000        24.53755        8.789535       -7.351094       0.7382046E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        15.16222        7.935840       0.6352929E-10
    221.4000        6.355545       0.3854254E-01    3815.038        4.705554        4.705534       0.2778927       -6.558627      -0.1045832E-01    0.000000       0.1028352E-07    0.000000        0.000000        97418.64        98237.23        633.0693        0.000000        316.7954        293.8516        293.5532        0.000000        0.000000        0.000000        4.705719        3814.561        0.000000        0.000000        24.53757        8.789533       -7.271259       0.6230337E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        4.000000        15.18776        7.930400       0.6618359E-10
    221.5000        6.353536       0.3853053E-01    3815.783        4.705979        4.705960       0.2515044       -6.529119      -0.1040087E-01    0.000000       0.4909825E-08    0.000000        0.000000        97418.68        98237.12        633.0696        0.000000        316.7955        293.8515        293.5532        0.000000        0.000000        0.000000        4.706148        3814.961        0.000000        0.000000        24.53758        8.789531       -3.599228       0.4751165E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        4.000000        15.21408        7.923973       0.6861392E-10
    221.6000        6.351512       0.3851854E-01    3816.573        4.706399        4.706380       0.2245888       -6.496795      -0.1041304E-01    0.000000      -0.9516319E-08    0.000000        0.000000        97418.73        98237.03        633.0689        0.000000        316.7955        293.8514        293.5532        0.000000        0.000000        0.000000        4.706571        3815.075        0.000000        0.000000        24.53756        8.789531        3.736772       0.2408223E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        15.21624        7.907501       0.7583094E-10
    221.7000        6.349498       0.3850657E-01    3817.358        4.706814        4.706795       0.2514454       -6.462209      -0.1040397E-01    0.000000      -0.1576464E-08    0.000000        0.000000        97418.77        98236.98        633.0688        0.000000        316.7955        293.8513        293.5532        0.000000        0.000000        0.000000        4.706990        3815.052        0.000000        0.000000        24.53755        8.789533       -35.00531      -0.1189041E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        15.17379        7.889876       0.7471970E-10
    221.8000        6.347493       0.3849462E-01    3818.030        4.707226        4.707207       0.2830193       -6.436071      -0.1036369E-01    0.000000       0.7389564E-08    0.000000        0.000000        97418.81        98236.77        633.0688        0.000000        316.7956        293.8512        293.5532        0.000000        0.000000        0.000000        4.707406        3815.172        0.000000        0.000000        24.53755        8.789522        32.92146      -0.5148124E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        15.12765        7.884569       0.8048010E-10
    221.9000        6.345499       0.3848268E-01    3818.673        4.707635        4.707616       0.2965716       -6.419998      -0.1031660E-01    0.000000       0.1502768E-07    0.000000        0.000000        97418.85        98236.80        633.0688        0.000000        316.7956        293.8512        293.5532        0.000000        0.000000        0.000000        4.707819        3815.358        0.000000        0.000000        24.53755        8.789534       -43.31648      -0.7494096E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        15.07960        7.886915       0.7234999E-10
    222.0000        6.343513       0.3847077E-01    3819.317        4.708043        4.708023       0.3000653       -6.410839      -0.1027224E-01    0.000000       0.1918451E-07    0.000000        0.000000        97418.90        98236.59        633.0688        0.000000        316.7956        293.8510        293.5532        0.000000        0.000000        0.000000        4.708230        3815.577        0.000000        0.000000        24.53755        8.789520       -42.92738      -0.7892293E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        15.06064        7.879144       0.7180016E-10
    222.1000        6.341536       0.3845888E-01    3819.970        4.708448        4.708429       0.3024389       -6.403572      -0.1023307E-01    0.000000       0.1921559E-07    0.000000        0.000000        97418.94        98236.33        633.0688        0.000000        316.7957        293.8508        293.5531        0.000000        0.000000        0.000000        4.708639        3815.816        0.000000        0.000000        24.53756        8.789506       -35.01593      -0.8079808E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        15.01886        7.871726       0.7187877E-10
    222.2000        6.339566       0.3844701E-01    3820.633        4.708853        4.708833       0.3050232       -6.393657      -0.1019845E-01    0.000000       0.1591632E-07    0.000000        0.000000        97418.98        98236.09        633.0689        0.000000        316.7957        293.8506        293.5531        0.000000        0.000000        0.000000        4.709047        3816.070        0.000000        0.000000        24.53756        8.789495       -22.21208      -0.8350550E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        14.97666        7.864705       0.7197618E-10
    222.3000        6.337602       0.3843516E-01    3821.304        4.709257        4.709237       0.3067180       -6.378510      -0.1016127E-01    0.000000       0.1097006E-07    0.000000        0.000000        97419.03        98235.90        633.0689        0.000000        316.7957        293.8504        293.5531        0.000000        0.000000        0.000000        4.709455        3816.207        0.000000        0.000000        24.53756        8.789489       -6.465317      -0.8808131E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        14.95808        7.854589       0.7231261E-10
    222.4000        6.335644       0.3842333E-01    3821.941        4.709661        4.709641       0.3072446       -6.357548      -0.1012457E-01    0.000000       0.6239054E-08    0.000000        0.000000        97419.07        98235.79        633.0689        0.000000        316.7957        293.8503        293.5531        0.000000        0.000000        0.000000        4.709863        3816.402        0.000000        0.000000        24.53756        8.789487        21.33985      -0.9479151E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        14.91802        7.840922       0.7947920E-10
    222.5000        6.333693       0.3841152E-01    3822.571        4.710065        4.710045       0.3071987       -6.331935      -0.1009233E-01    0.000000       0.3141363E-08    0.000000        0.000000        97419.12        98235.79        633.0689        0.000000        316.7958        293.8503        293.5531        0.000000        0.000000        0.000000        4.710271        3816.698        0.000000        0.000000        24.53756        8.789495       -8.091188      -0.1050452E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        14.84077        7.840770       0.7560280E-10
    222.6000        6.331747       0.3839973E-01    3823.229        4.710471        4.710451       0.3070071       -6.304132      -0.1005967E-01    0.000000       0.2291398E-08    0.000000        0.000000        97419.16        98235.70        633.0689        0.000000        316.7958        293.8502        293.5531        0.000000        0.000000        0.000000        4.710680        3816.996        0.000000        0.000000        24.53756        8.789493       -10.51593      -0.1098367E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        14.80077        7.839606       0.7714392E-10
    222.7000        6.329808       0.3838796E-01    3823.905        4.710877        4.710857       0.3066408       -6.276632      -0.1002406E-01    0.000000       0.3471338E-08    0.000000        0.000000        97419.21        98235.58        633.0689        0.000000        316.7958        293.8501        293.5531        0.000000        0.000000        0.000000        4.711089        3817.297        0.000000        0.000000        24.53756        8.789490       -6.157335      -0.1128589E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        14.73704        7.833941       0.7735079E-10
    222.8000        6.327892       0.3837621E-01    3824.591        4.711283        4.711263       0.3060535       -6.251001      -0.9947808E-02    0.000000       0.2037242E-07    0.000000        0.000000        97419.26        98235.48        633.0693        0.000000        316.7959        293.8500        293.5530        0.000000        0.000000        0.000000        4.711497        3817.866        0.000000        0.000000        24.53757        8.789488       -6.683025      -0.1155164E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        4.000000        14.75203        7.826696       0.8021986E-10
    222.9000        6.325966       0.3836448E-01    3825.302        4.711691        4.711671       0.2626005       -6.228414      -0.9930095E-02    0.000000       0.4069085E-09    0.000000        0.000000        97419.30        98235.37        633.0690        0.000000        316.7959        293.8499        293.5530        0.000000        0.000000        0.000000        4.711907        3818.188        0.000000        0.000000        24.53756        8.789486        1.797775      -0.1172502E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        14.70748        7.813230       0.8760207E-10
    223.0000        6.324047       0.3835277E-01    3826.080        4.712099        4.712078       0.2653911       -6.200056      -0.9915587E-02    0.000000       0.2264891E-08    0.000000        0.000000        97419.35        98235.30        633.0689        0.000000        316.7959        293.8498        293.5530        0.000000        0.000000        0.000000        4.712316        3818.357        0.000000        0.000000        24.53756        8.789487       -21.82996      -0.1192388E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        14.63582        7.796240       0.8751355E-10
