    355.1000        7.000000       0.9000056        6420.045        4.311774        4.311774        1155.797        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.10        97560.12        1048.583        0.000000        316.7657        293.2824        293.4326        0.000000        0.000000        0.000000        4.311774        6420.046        0.000000        0.000000        24.40091        8.787698       0.7781740E-01   0.2005070E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.91922      -0.7962117      -0.5177648E-11
    355.2000        7.000000       0.9000056        6420.045        4.311769        4.311769        1155.797        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.10        97560.12        1048.583        0.000000        316.7657        293.2824        293.4326        0.000000        0.000000        0.000000        4.311770        6420.047        0.000000        0.000000        24.40091        8.787698      -0.7790791E-01   0.1961743E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.91188      -0.7961876      -0.5177343E-11
    355.3000        7.000000       0.9000056        6420.046        4.311766        4.311766        1155.797        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.10        97560.12        1048.582        0.000000        316.7657        293.2824        293.4326        0.000000        0.000000        0.000000        4.311766        6420.048        0.000000        0.000000        24.40091        8.787698       0.7781851E-01   0.2006427E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.92010      -0.7961636      -0.5176552E-11
    355.4000        7.000000       0.9000056        6420.046        4.311762        4.311762        1155.797        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.10        97560.12        1048.582        0.000000        316.7657        293.2824        293.4326        0.000000        0.000000        0.000000        4.311762        6420.048        0.000000        0.000000        24.40091        8.787698      -0.7790496E-01   0.1968524E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.91276      -0.7961395      -0.5175941E-11
    355.5000        7.000000       0.9000056        6420.047        4.311758        4.311758        1155.798        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.10        97560.12        1048.582        0.000000        316.7658        293.2824        293.4326        0.000000        0.000000        0.000000        4.311758        6420.049        0.000000        0.000000        24.40091        8.787698       0.7781894E-01   0.2005616E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.92098      -0.7961153      -0.5176968E-11
    355.6000        7.000000       0.9000056        6420.048        4.311754        4.311754        1155.798        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.10        97560.12        1048.582        0.000000        316.7658        293.2824        293.4326        0.000000        0.000000        0.000000        4.311754        6420.050        0.000000        0.000000        24.40091        8.787698      -0.7790298E-01   0.1965536E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.91363      -0.7960911      -0.5177509E-11
    355.7000        7.000000       0.9000056        6420.048        4.311750        4.311750        1155.798        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.10        97560.12        1048.581        0.000000        316.7658        293.2824        293.4326        0.000000        0.000000        0.000000        4.311750        6420.050        0.000000        0.000000        24.40091        8.787698       0.7781617E-01   0.1991678E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.92186      -0.7960668      -0.5178869E-11
    355.8000        7.000000       0.9000057        6420.049        4.311746        4.311746        1155.798        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.11        97560.12        1048.581        0.000000        316.7658        293.2824        293.4326        0.000000        0.000000        0.000000        4.311746        6420.051        0.000000        0.000000        24.40091        8.787698      -0.7790967E-01   0.1979637E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.91451      -0.7960426      -0.5178675E-11
    355.9000        7.000000       0.9000057        6420.050        4.311742        4.311742        1155.798        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.11        97560.12        1048.581        0.000000        316.7658        293.2824        293.4326        0.000000        0.000000        0.000000        4.311742        6420.051        0.000000        0.000000        24.40091        8.787698       0.7783234E-01   0.1982893E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.92273      -0.7960183      -0.5177607E-11
    356.0000        7.000000       0.9000057        6420.050        4.311738        4.311738        1155.798        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.11        97560.12        1048.581        0.000000        316.7658        293.2824        293.4326        0.000000        0.000000        0.000000        4.311738        6420.052        0.000000        0.000000        24.40091        8.787698      -0.7789443E-01   0.1959697E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.91538      -0.7959940      -0.5179078E-11
    356.1000        7.000000       0.9000057        6420.051        4.311734        4.311734        1155.799        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.11        97560.12        1048.580        0.000000        316.7658        293.2824        293.4326        0.000000        0.000000        0.000000        4.311735        6420.053        0.000000        0.000000        24.40091        8.787698       0.7782172E-01   0.1986664E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.92361      -0.7959698      -0.5180035E-11
    356.2000        7.000000       0.9000057        6420.052        4.311730        4.311730        1155.799        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.11        97560.11        1048.580        0.000000        316.7658        293.2824        293.4326        0.000000        0.000000        0.000000        4.311730        6420.053        0.000000        0.000000        24.40091        8.787698      -0.7790577E-01   0.1952654E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.91626      -0.7959455      -0.5180632E-11
    356.3000        7.000000       0.9000057        6420.052        4.311726        4.311726        1155.799        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.11        1048.580        0.000000        316.7658        293.2824        293.4326        0.000000        0.000000        0.000000        4.311727        6420.054        0.000000        0.000000        24.40091        8.787698       0.7782254E-01   0.1989902E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.92448      -0.7959211      -0.5180313E-11
    356.4000        7.000000       0.9000057        6420.053        4.311722        4.311722        1155.799        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.12        1048.580        0.000000        316.7658        293.2824        293.4326        0.000000        0.000000        0.000000        4.311723        6420.055        0.000000        0.000000        24.40091        8.787698      -0.7790320E-01   0.1931621E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.91713      -0.7958968      -0.5182492E-11
    356.5000        7.000000       0.9000057        6420.054        4.311718        4.311718        1155.799        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.11        1048.579        0.000000        316.7658        293.2824        293.4326        0.000000        0.000000        0.000000        4.311718        6420.055        0.000000        0.000000        24.40091        8.787698       0.7781556E-01   0.1986920E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.92535      -0.7958726      -0.5182270E-11
    356.6000        7.000000       0.9000057        6420.054        4.311714        4.311714        1155.799        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.11        1048.579        0.000000        316.7658        293.2824        293.4326        0.000000        0.000000        0.000000        4.311715        6420.056        0.000000        0.000000        24.40091        8.787698      -0.7789563E-01   0.1954825E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.91800      -0.7958484      -0.5181756E-11
    356.7000        7.000000       0.9000057        6420.055        4.311710        4.311710        1155.800        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.11        1048.579        0.000000        316.7658        293.2824        293.4326        0.000000        0.000000        0.000000        4.311711        6420.057        0.000000        0.000000        24.40091        8.787698       0.7782495E-01   0.1945429E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.92622      -0.7958241      -0.5181451E-11
    356.8000        7.000000       0.9000057        6420.056        4.311707        4.311707        1155.800        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.12        1048.579        0.000000        316.7658        293.2824        293.4326        0.000000        0.000000        0.000000        4.311707        6420.057        0.000000        0.000000        24.40091        8.787698      -0.7791162E-01   0.1921616E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.91887      -0.7957998      -0.5182270E-11
    356.9000        7.000000       0.9000057        6420.056        4.311702        4.311702        1155.800        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.12        1048.579        0.000000        316.7658        293.2824        293.4326        0.000000        0.000000        0.000000        4.311703        6420.058        0.000000        0.000000        24.40091        8.787698       0.7781000E-01   0.1913439E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.92708      -0.7957754      -0.5181021E-11
    357.0000        7.000000       0.9000057        6420.057        4.311698        4.311698        1155.800        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.12        1048.578        0.000000        316.7658        293.2824        293.4326        0.000000        0.000000        0.000000        4.311699        6420.058        0.000000        0.000000        24.40091        8.787698      -0.7791387E-01   0.1880039E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.91973      -0.7957510      -0.5180993E-11
    357.1000        7.000000       0.9000057        6420.057        4.311695        4.311695        1155.800        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.12        1048.578        0.000000        316.7658        293.2824        293.4326        0.000000        0.000000        0.000000        4.311695        6420.059        0.000000        0.000000        24.40091        8.787698       0.7780823E-01   0.1838610E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.92795      -0.7957266      -0.5182783E-11
    357.2000        7.000000       0.9000058        6420.058        4.311691        4.311691        1155.800        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.12        1048.578        0.000000        316.7658        293.2824        293.4326        0.000000        0.000000        0.000000        4.311691        6420.060        0.000000        0.000000        24.40091        8.787698      -0.7792749E-01   0.1851740E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.92059      -0.7957022      -0.5183491E-11
    357.3000        7.000000       0.9000058        6420.059        4.311687        4.311687        1155.801        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.12        1048.578        0.000000        316.7658        293.2824        293.4326        0.000000        0.000000        0.000000        4.311687        6420.060        0.000000        0.000000        24.40091        8.787698       0.7780588E-01   0.1786655E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.92881      -0.7956778      -0.5182950E-11
    357.4000        7.000000       0.9000058        6420.059        4.311683        4.311683        1155.801        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.12        1048.577        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311683        6420.061        0.000000        0.000000        24.40091        8.787698      -0.7792198E-01   0.1824894E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.92145      -0.7956533      -0.5182686E-11
    357.5000        7.000000       0.9000058        6420.060        4.311679        4.311679        1155.801        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.12        1048.577        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311679        6420.061        0.000000        0.000000        24.40091        8.787698       0.7780720E-01   0.1811997E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.92966      -0.7956289      -0.5183505E-11
    357.6000        7.000000       0.9000058        6420.061        4.311675        4.311675        1155.801        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.13        1048.577        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311675        6420.062        0.000000        0.000000        24.40091        8.787698      -0.7792380E-01   0.1815579E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.92231      -0.7956044      -0.5184393E-11
    357.7000        7.000000       0.9000058        6420.061        4.311671        4.311671        1155.801        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.13        1048.577        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311671        6420.062        0.000000        0.000000        24.40091        8.787698       0.7780788E-01   0.1789389E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.93052      -0.7955800      -0.5183408E-11
    357.8000        7.000000       0.9000058        6420.062        4.311667        4.311667        1155.801        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.13        1048.576        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311667        6420.063        0.000000        0.000000        24.40091        8.787698      -0.7791764E-01   0.1824176E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.92316      -0.7955556      -0.5185392E-11
    357.9000        7.000000       0.9000058        6420.062        4.311663        4.311663        1155.802        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.13        1048.576        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311664        6420.063        0.000000        0.000000        24.40091        8.787698       0.7780436E-01   0.1838720E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.93138      -0.7955312      -0.5188223E-11
    358.0000        7.000000       0.9000058        6420.063        4.311659        4.311659        1155.802        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.14        1048.576        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311659        6420.064        0.000000        0.000000        24.40091        8.787698      -0.7791654E-01   0.1748526E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.92402      -0.7955068      -0.5188626E-11
    358.1000        7.000000       0.9000058        6420.063        4.311655        4.311655        1155.802        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.14        1048.576        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311656        6420.065        0.000000        0.000000        24.40091        8.787698       0.7777637E-01   0.1942972E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.93223      -0.7954823      -0.5189472E-11
    358.2000        7.000000       0.9000058        6420.064        4.311651        4.311651        1155.802        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.11        97560.15        1048.575        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311652        6420.065        0.000000        0.000000        24.40091        8.787698      -0.7791983E-01   0.1724928E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.92487      -0.7954578      -0.5189708E-11
    358.3000        7.000000       0.9000058        6420.064        4.311647        4.311647        1155.802        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.11        97560.15        1048.575        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311648        6420.066        0.000000        0.000000        24.40091        8.787698       0.7779502E-01   0.2009159E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.93308      -0.7954332      -0.5189000E-11
    358.4000        7.000000       0.9000058        6420.065        4.311644        4.311644        1155.802        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.15        1048.575        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311644        6420.066        0.000000        0.000000        24.40092        8.787698      -0.7791351E-01   0.1764679E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.92572      -0.7954086      -0.5190333E-11
    358.5000        7.000000       0.9000058        6420.066        4.311639        4.311639        1155.802        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.15        1048.575        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311640        6420.067        0.000000        0.000000        24.40092        8.787698       0.7781422E-01   0.2015585E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.93393      -0.7953840      -0.5189597E-11
    358.6000        7.000000       0.9000058        6420.066        4.311635        4.311635        1155.803        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.16        1048.574        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311636        6420.068        0.000000        0.000000        24.40092        8.787698      -0.7791183E-01   0.1799341E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.92657      -0.7953595      -0.5188681E-11
    358.7000        7.000000       0.9000058        6420.067        4.311632        4.311632        1155.803        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.16        1048.574        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311632        6420.068        0.000000        0.000000        24.40092        8.787698       0.7781094E-01   0.2009371E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.93478      -0.7953349      -0.5188293E-11
    358.8000        7.000000       0.9000058        6420.067        4.311628        4.311628        1155.803        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.16        1048.574        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311628        6420.069        0.000000        0.000000        24.40092        8.787698      -0.7791377E-01   0.1826587E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.92742      -0.7953103      -0.5188237E-11
    358.9000        7.000000       0.9000058        6420.068        4.311624        4.311624        1155.803        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.16        1048.574        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311624        6420.069        0.000000        0.000000        24.40092        8.787698       0.7780988E-01   0.1991606E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.93563      -0.7952857      -0.5188459E-11
    359.0000        7.000000       0.9000058        6420.069        4.311620        4.311620        1155.803        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.16        1048.574        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311620        6420.070        0.000000        0.000000        24.40092        8.787698      -0.7791703E-01   0.1811078E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.92826      -0.7952611      -0.5190263E-11
    359.1000        7.000000       0.9000058        6420.069        4.311616        4.311616        1155.803        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.16        1048.573        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311616        6420.071        0.000000        0.000000        24.40092        8.787698       0.7779595E-01   0.2009892E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.93647      -0.7952366      -0.5190388E-11
    359.2000        7.000000       0.9000058        6420.070        4.311612        4.311612        1155.804        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.16        1048.573        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311613        6420.071        0.000000        0.000000        24.40092        8.787698      -0.7791325E-01   0.1857360E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.92911      -0.7952120      -0.5189999E-11
    359.3000        7.000000       0.9000058        6420.070        4.311608        4.311608        1155.804        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.16        1048.573        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311608        6420.072        0.000000        0.000000        24.40092        8.787698       0.7782183E-01   0.2013969E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.93732      -0.7951874      -0.5190804E-11
    359.4000        7.000000       0.9000058        6420.071        4.311604        4.311604        1155.804        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.16        1048.573        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311604        6420.072        0.000000        0.000000        24.40092        8.787698      -0.7790324E-01   0.1919794E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.92995      -0.7951629      -0.5190624E-11
    359.5000        7.000000       0.9000058        6420.072        4.311600        4.311600        1155.804        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.16        1048.572        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311601        6420.073        0.000000        0.000000        24.40092        8.787698       0.7783554E-01   0.2011379E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.93816      -0.7951381      -0.5190971E-11
    359.6000        7.000000       0.9000058        6420.072        4.311596        4.311596        1155.804        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.16        1048.572        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311597        6420.073        0.000000        0.000000        24.40092        8.787698      -0.7790391E-01   0.1923329E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.93080      -0.7951134      -0.5191165E-11
    359.7000        7.000000       0.9000058        6420.073        4.311593        4.311593        1155.804        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.16        1048.572        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311593        6420.074        0.000000        0.000000        24.40092        8.787698       0.7781254E-01   0.1997462E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.93901      -0.7950887      -0.5191318E-11
    359.8000        7.000000       0.9000058        6420.073        4.311588        4.311588        1155.805        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.16        1048.572        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311589        6420.075        0.000000        0.000000        24.40092        8.787698      -0.7791091E-01   0.1932366E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.93164      -0.7950640      -0.5192608E-11
    359.9000        7.000000       0.9000058        6420.074        4.311584        4.311584        1155.805        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.16        1048.571        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311585        6420.075        0.000000        0.000000        24.40092        8.787698       0.7781515E-01   0.1987269E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.93985      -0.7950393      -0.5193164E-11
    360.0000        7.000000       0.9000058        6420.075        4.311581        4.311581        1155.805        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.16        1048.571        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311581        6420.076        0.000000        0.000000        24.40092        8.787698      -0.7790881E-01   0.1938437E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.93248      -0.7950146      -0.5193413E-11
    360.1000        7.000000       0.9000058        6420.075        4.311577        4.311577        1155.805        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.16        1048.571        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311577        6420.076        0.000000        0.000000        24.40092        8.787698       0.7781561E-01   0.1978762E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.94069      -0.7949898      -0.5193233E-11
    360.2000        7.000000       0.9000059        6420.076        4.311573        4.311573        1155.805        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.16        1048.571        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311573        6420.077        0.000000        0.000000        24.40092        8.787698      -0.7790907E-01   0.1946906E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.93332      -0.7949650      -0.5193622E-11
    360.3000        7.000000       0.9000059        6420.076        4.311569        4.311569        1155.805        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.16        1048.570        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311569        6420.077        0.000000        0.000000        24.40092        8.787698       0.7781766E-01   0.1983884E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.94152      -0.7949403      -0.5193941E-11
    360.4000        7.000000       0.9000059        6420.077        4.311565        4.311565        1155.806        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.12        97560.16        1048.570        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311565        6420.078        0.000000        0.000000        24.40092        8.787698      -0.7790366E-01   0.1947873E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.93415      -0.7949156      -0.5194010E-11
    360.5000        7.000000       0.9000059        6420.077        4.311561        4.311561        1155.806        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.13        97560.16        1048.570        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311562        6420.079        0.000000        0.000000        24.40092        8.787698       0.7781614E-01   0.2004465E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.94236      -0.7948909      -0.5195967E-11
    360.6000        7.000000       0.9000059        6420.078        4.311557        4.311557        1155.806        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.13        97560.16        1048.570        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311558        6420.079        0.000000        0.000000        24.40092        8.787698      -0.7789569E-01   0.1957852E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.93499      -0.7948662      -0.5194746E-11
    360.7000        7.000000       0.9000059        6420.079        4.311553        4.311553        1155.806        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.13        97560.16        1048.569        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311553        6420.080        0.000000        0.000000        24.40092        8.787698       0.7781864E-01   0.1986277E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.94320      -0.7948415      -0.5194884E-11
    360.8000        7.000000       0.9000059        6420.079        4.311549        4.311549        1155.806        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.13        97560.16        1048.569        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311550        6420.080        0.000000        0.000000        24.40092        8.787698      -0.7791097E-01   0.1954024E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.93582      -0.7948166      -0.5194871E-11
    360.9000        7.000000       0.9000059        6420.080        4.311545        4.311545        1155.806        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.13        97560.16        1048.569        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311546        6420.081        0.000000        0.000000        24.40092        8.787698       0.7781409E-01   0.1977371E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.94403      -0.7947918      -0.5195093E-11
    361.0000        7.000000       0.9000059        6420.080        4.311542        4.311542        1155.807        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.13        97560.16        1048.569        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311542        6420.081        0.000000        0.000000        24.40092        8.787698      -0.7790914E-01   0.1948325E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.93666      -0.7947669      -0.5194454E-11
    361.1000        7.000000       0.9000059        6420.081        4.311538        4.311538        1155.807        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.13        97560.16        1048.568        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311538        6420.082        0.000000        0.000000        24.40092        8.787698       0.7781573E-01   0.1974461E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.94486      -0.7947420      -0.5195606E-11
    361.2000        7.000000       0.9000059        6420.081        4.311533        4.311533        1155.807        1156.377        0.000000        0.000000        0.000000        0.000000        0.000000        97381.13        97560.16        1048.568        0.000000        316.7658        293.2825        293.4326        0.000000        0.000000        0.000000        4.311534        6420.082        0.000000        0.000000        24.40092        8.787698      -0.7790694E-01   0.1945615E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        16.93748      -0.7947172      -0.5194787E-11
