    159.9000        5.694836       0.4958949E-01    4030.938        3.522381        3.473383        440.8969       -21.14901        11.90929        0.000000        44.73991        0.000000        0.000000        97391.84        98121.41        633.0223        0.000000        316.7754        293.7578        293.4882        0.000000        0.000000        0.000000        3.445544        4090.800        0.000000        0.000000        24.53575        8.794156        12.46155      -0.1184106E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        27.00000        11.00000        72.48676        24.50978      -0.4135896E-11
    160.0000        5.687266       0.4954918E-01    4030.178        3.524785        3.476471        293.7826       -21.01508        11.56854        0.000000        44.33649        0.000000        0.000000        97391.90        98122.14        633.0225        0.000000        316.7754        293.7584        293.4884        0.000000        0.000000        0.000000        3.448661        4092.506        0.000000        0.000000        24.53576        8.794160        12.11186      -0.1174303E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        15.00000        11.00000        72.42076        24.50918      -0.4137489E-11
    160.1000        5.679967       0.4950902E-01    4031.022        3.526620        3.478985        195.5877       -21.55390        11.22896        0.000000        44.93840        0.000000        0.000000        97391.95        98122.86        633.0225        0.000000        316.7754        293.7590        293.4887        0.000000        0.000000        0.000000        3.451208        4093.243        0.000000        0.000000        24.53576        8.794163        11.75957      -0.1164163E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        15.00000        11.00000        72.42204        24.50842      -0.4138483E-11
    160.2000        5.672816       0.4946901E-01    4032.472        3.528056        3.481091        130.3870       -22.38264        10.88916        0.000000        45.02381        0.000000        0.000000        97392.02        98123.55        633.0227        0.000000        316.7755        293.7596        293.4890        0.000000        0.000000        0.000000        3.453352        4093.016        0.000000        0.000000        24.53576        8.794166        11.38110      -0.1153451E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        27.00000        23.00000        72.10776        24.50859      -0.4137902E-11
    160.3000        5.666205       0.4942914E-01    4034.022        3.529216        3.482915        88.19642       -23.12472        10.55082        0.000000        44.49022        0.000000        0.000000        97392.07        98124.24        633.0226        0.000000        316.7755        293.7602        293.4892        0.000000        0.000000        0.000000        3.455218        4096.164        0.000000        0.000000        24.53576        8.794169        11.04713      -0.1142423E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        14.00000        10.00000        72.38472        24.50771      -0.4138644E-11
    160.4000        5.660173       0.4938943E-01    4036.953        3.530608        3.484968        140.6118       -23.39319        10.21344        0.000000        44.72849        0.000000        0.000000        97392.12        98124.92        633.0226        0.000000        316.7756        293.7607        293.4895        0.000000        0.000000        0.000000        3.457319        4099.332        0.000000        0.000000        24.53576        8.794172        10.71020      -0.1131121E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        13.00000        9.000000        72.25869        24.50354      -0.4140185E-11
    160.5000        5.654074       0.4934986E-01    4040.705        3.532736        3.487761        282.6034       -22.94177        9.873444        0.000000        45.51357        0.000000        0.000000        97392.18        98125.58        633.0230        0.000000        316.7756        293.7613        293.4897        0.000000        0.000000        0.000000        3.460164        4097.915        0.000000        0.000000        24.53578        8.794175        10.34276      -0.1119322E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        16.00000        12.00000        72.38043        24.50470      -0.4141085E-11
    160.6000        5.647550       0.4931043E-01    4043.251        3.535517        3.491208        396.3725       -21.94681        9.530338        0.000000        45.46259        0.000000        0.000000        97392.24        98126.23        633.0234        0.000000        316.7757        293.7618        293.4899        0.000000        0.000000        0.000000        3.463666        4094.818        0.000000        0.000000        24.53579        8.794178        9.993994      -0.1107128E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        14.00000        10.00000        72.55352        24.50691      -0.4141706E-11
    160.7000        5.640429       0.4927114E-01    4044.488        3.538545        3.494903        430.8957       -20.87597        9.185232        0.000000        45.38776        0.000000        0.000000        97392.30        98126.85        633.0237        0.000000        316.7757        293.7624        293.4902        0.000000        0.000000        0.000000        3.467420        4090.646        0.000000        0.000000        24.53580        8.794180        9.641718      -0.1094508E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        14.00000        10.00000        72.62256        24.50904      -0.4142508E-11
    160.8000        5.633029       0.4923200E-01    4044.447        3.541249        3.498268        359.1988       -20.24780        8.840377        0.000000        44.92941        0.000000        0.000000        97392.35        98127.47        633.0237        0.000000        316.7757        293.7629        293.4904        0.000000        0.000000        0.000000        3.470847        4089.178        0.000000        0.000000        24.53580        8.794183        9.334172      -0.1081698E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        20.00000        6.000000        72.66298        24.52089      -0.4144924E-11
    160.9000        5.625887       0.4919299E-01    4044.603        3.543329        3.501001        239.4341       -20.30577        8.498252        0.000000        44.51606        0.000000        0.000000        97392.41        98128.07        633.0236        0.000000        316.7758        293.7634        293.4906        0.000000        0.000000        0.000000        3.473647        4090.434        0.000000        0.000000        24.53580        8.794186        8.998910      -0.1068495E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        10.00000        6.000000        72.56746        24.52768      -0.4148237E-11
    161.0000        5.618965       0.4915413E-01    4045.896        3.544953        3.503272        159.4249       -20.87645        8.156199        0.000000        44.94764        0.000000        0.000000        97392.46        98128.66        633.0237        0.000000        316.7758        293.7639        293.4908        0.000000        0.000000        0.000000        3.475989        4090.692        0.000000        0.000000        24.53580        8.794188        8.627328      -0.1054604E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        11.00000        7.000000        72.56445        24.52445      -0.4151015E-11
    161.1000        5.612187       0.4911540E-01    4047.446        3.546264        3.505224        106.2785       -21.62076        7.813982        0.000000        45.01654        0.000000        0.000000        97392.52        98129.23        633.0239        0.000000        316.7759        293.7644        293.4910        0.000000        0.000000        0.000000        3.478017        4090.152        0.000000        0.000000        24.53581        8.794189        8.203135      -0.1039526E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        27.00000        23.00000        72.20344        24.52443      -0.4150945E-11
    161.2000        5.606255       0.4907682E-01    4048.896        3.547369        3.506963        72.12340       -22.20996        7.474617        0.000000        44.12987        0.000000        0.000000        97392.57        98129.77        633.0239        0.000000        316.7759        293.7648        293.4911        0.000000        0.000000        0.000000        3.479835        4096.202        0.000000        0.000000        24.53581        8.794192        7.893414      -0.1024120E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        10.00000        6.000000        72.30486        24.52977      -0.4152899E-11
    161.3000        5.601089       0.4903837E-01    4052.850        3.549019        3.509247        182.5963       -22.20914        7.136687        0.000000        44.73602        0.000000        0.000000        97392.62        98130.30        633.0242        0.000000        316.7759        293.7653        293.4913        0.000000        0.000000        0.000000        3.482203        4100.247        0.000000        0.000000        24.53583        8.794194        7.509707      -0.1007762E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        14.00000        10.00000        72.16247        24.52686      -0.4153235E-11
    161.4000        5.595329       0.4900006E-01    4057.512        3.551820        3.512688        402.4929       -21.36224        6.793151        0.000000        46.26598        0.000000        0.000000        97392.68        98130.81        633.0248        0.000000        316.7760        293.7657        293.4915        0.000000        0.000000        0.000000        3.485732        4095.309        0.000000        0.000000        24.53585        8.794196        7.136116      -0.9903722E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        16.00000        12.00000        72.26105        24.52782      -0.4154118E-11
    161.5000        5.588813       0.4896187E-01    4059.249        3.555194        3.516700        496.9930       -20.08841        6.446333        0.000000        45.49825        0.000000        0.000000        97392.73        98131.30        633.0252        0.000000        316.7760        293.7661        293.4916        0.000000        0.000000        0.000000        3.489835        4090.482        0.000000        0.000000        24.53586        8.794198        6.795187      -0.9722145E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        12.00000        8.000000        72.17657        24.53213      -0.4155070E-11
    161.6000        5.581601       0.4892382E-01    4059.375        3.558439        3.520580        462.1041       -19.05317        6.098657        0.000000        45.26875        0.000000        0.000000        97392.79        98131.77        633.0254        0.000000        316.7761        293.7665        293.4918        0.000000        0.000000        0.000000        3.493809        4086.406        0.000000        0.000000        24.53587        8.794199        6.469270      -0.9533103E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        19.00000        6.000000        72.38745        24.54507      -0.4157707E-11
    161.7000        5.574676       0.4888591E-01    4058.602        3.560904        3.523674        308.3120       -18.79294        5.755044        0.000000        44.18923        0.000000        0.000000        97392.84        98132.23        633.0253        0.000000        316.7761        293.7669        293.4919        0.000000        0.000000        0.000000        3.497000        4088.545        0.000000        0.000000        24.53587        8.794201        6.116614      -0.9332716E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        24.00000        6.000000        72.19508        24.54926      -0.4160687E-11
    161.8000        5.568038       0.4884813E-01    4059.647        3.562791        3.526183        205.1865       -19.25159        5.413067        0.000000        44.89869        0.000000        0.000000        97392.90        98132.65        633.0253        0.000000        316.7762        293.7672        293.4920        0.000000        0.000000        0.000000        3.499610        4089.948        0.000000        0.000000        24.53587        8.794203        5.755497      -0.9119226E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        10.00000        6.000000        72.17175        24.55316      -0.4164035E-11
    161.9000        5.561562       0.4881048E-01    4061.388        3.564273        3.528283        136.7795       -20.06956        5.070877        0.000000        45.03197        0.000000        0.000000        97392.95        98133.05        633.0253        0.000000        316.7762        293.7675        293.4921        0.000000        0.000000        0.000000        3.501816        4090.457        0.000000        0.000000        24.53587        8.794204        5.394056      -0.8892204E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        10.00000        6.000000        72.15498        24.55739      -0.4166455E-11
    162.0000        5.555171       0.4877296E-01    4063.340        3.565475        3.530097        91.18991       -20.85960        4.728503        0.000000        45.01080        0.000000        0.000000        97393.01        98133.42        633.0251        0.000000        316.7762        293.7679        293.4922        0.000000        0.000000        0.000000        3.503739        4089.793        0.000000        0.000000        24.53586        8.794205        4.979694      -0.8644965E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        27.00000        23.00000        71.80757        24.55733      -0.4166402E-11
    162.1000        5.549746       0.4873558E-01    4064.959        3.566499        3.531727        62.04000       -21.34793        4.390132        0.000000        43.96356        0.000000        0.000000        97393.05        98133.77        633.0249        0.000000        316.7763        293.7682        293.4923        0.000000        0.000000        0.000000        3.505481        4096.647        0.000000        0.000000        24.53585        8.794207        4.628812      -0.8385072E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        15.00000        11.00000        71.67702        24.55361      -0.4166981E-11
    162.2000        5.545058       0.4869832E-01    4069.282        3.568210        3.534044        200.5499       -21.13771        4.052769        0.000000        44.82814        0.000000        0.000000        97393.11        98134.10        633.0245        0.000000        316.7763        293.7684        293.4924        0.000000        0.000000        0.000000        3.507914        4101.401        0.000000        0.000000        24.53584        8.794208        4.285143      -0.8111957E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        13.00000        9.000000        71.59865        24.54733      -0.4167566E-11
    162.3000        5.539638       0.4866120E-01    4074.387        3.571164        3.537606        441.7809       -20.04572        3.709495        0.000000        46.45442        0.000000        0.000000        97393.16        98134.40        633.0253        0.000000        316.7764        293.7687        293.4925        0.000000        0.000000        0.000000        3.511597        4095.594        0.000000        0.000000        24.53587        8.794209        3.922728      -0.7819033E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        16.00000        12.00000        71.66895        24.54796      -0.4168268E-11
    162.4000        5.533038       0.4862420E-01    4076.054        3.574644        3.541692        531.7059       -18.60870        3.362304        0.000000        45.87305        0.000000        0.000000        97393.21        98134.67        633.0250        0.000000        316.7764        293.7689        293.4926        0.000000        0.000000        0.000000        3.515805        4087.605        0.000000        0.000000        24.53585        8.794209        3.560431      -0.7502414E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        17.00000        13.00000        71.60756        24.54722      -0.4169207E-11
    162.5000        5.526235       0.4858733E-01    4074.890        3.577591        3.545239        420.3162       -17.67239        3.017994        0.000000        44.45482        0.000000        0.000000        97393.27        98134.91        633.0251        0.000000        316.7764        293.7691        293.4927        0.000000        0.000000        0.000000        3.519477        4087.281        0.000000        0.000000        24.53586        8.794209        3.229906      -0.7163551E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        19.00000        6.000000        71.61294        24.55364      -0.4171975E-11
    162.6000        5.519759       0.4855058E-01    4074.765        3.579797        3.548041        279.9580       -17.59485        2.677500        0.000000        44.46533        0.000000        0.000000        97393.31        98135.12        633.0253        0.000000        316.7765        293.7693        293.4927        0.000000        0.000000        0.000000        3.522406        4089.728        0.000000        0.000000        24.53587        8.794210        2.876927      -0.6794433E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        10.00000        6.000000        71.51943        24.55723      -0.4174681E-11
    162.7000        5.513544       0.4851396E-01    4076.165        3.581479        3.550314        186.4606       -18.19780        2.337754        0.000000        44.97040        0.000000        0.000000        97393.37        98135.30        633.0255        0.000000        316.7765        293.7694        293.4928        0.000000        0.000000        0.000000        3.524811        4091.053        0.000000        0.000000        24.53587        8.794211        2.518523      -0.6389781E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        10.00000        6.000000        71.50014        24.56120      -0.4177637E-11
    162.8000        5.507495       0.4847746E-01    4078.108        3.582798        3.552221        124.3054       -19.07662        1.998686        0.000000        45.02694        0.000000        0.000000        97393.41        98135.45        633.0257        0.000000        316.7766        293.7695        293.4928        0.000000        0.000000        0.000000        3.526853        4090.966        0.000000        0.000000        24.53588        8.794211        2.127684      -0.5940292E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        28.00000        24.00000        71.22321        24.56114      -0.4177462E-11
    162.9000        5.501930       0.4844110E-01    4079.896        3.583878        3.553883        84.22087       -19.83242        1.661403        0.000000        44.52636        0.000000        0.000000        97393.47        98135.55        633.0258        0.000000        316.7766        293.7696        293.4929        0.000000        0.000000        0.000000        3.528653        4094.704        0.000000        0.000000        24.53588        8.794212        1.776758      -0.5465065E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        14.00000        10.00000        71.51225        24.55795      -0.4177672E-11
    163.0000        5.496997       0.4840485E-01    4083.080        3.585181        3.555765        132.3028       -20.09044        1.325936        0.000000        44.62945        0.000000        0.000000        97393.52        98135.62        633.0260        0.000000        316.7766        293.7697        293.4929        0.000000        0.000000        0.000000        3.530677        4099.171        0.000000        0.000000        24.53589        8.794212        1.420955      -0.5035855E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        16.00000        12.00000        71.34904        24.55611      -0.4177618E-11
    163.1000        5.492039       0.4836873E-01    4087.366        3.587244        3.558407        282.3613       -19.60338       0.9889156        0.000000        45.49612        0.000000        0.000000        97393.56        98135.66        633.0265        0.000000        316.7767        293.7697        293.4929        0.000000        0.000000        0.000000        3.533464        4098.892        0.000000        0.000000        24.53591        8.794213        1.065487      -0.5178910E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        16.00000        12.00000        71.48483        24.55551      -0.4178177E-11
    163.2000        5.486571       0.4833273E-01    4090.545        3.589998        3.561738        413.4304       -18.54126       0.6506555        0.000000        45.63355        0.000000        0.000000        97393.62        98135.66        633.0269        0.000000        316.7767        293.7697        293.4929        0.000000        0.000000        0.000000        3.536942        4095.493        0.000000        0.000000        24.53593        8.794213       0.7116110      -0.5408282E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        14.00000        10.00000        71.64959        24.55450      -0.4178626E-11
    163.3000        5.480269       0.4829685E-01    4091.946        3.592955        3.565269        447.7645       -17.41281       0.9386052        0.000000        45.55888        0.000000        0.000000        97393.66        98135.67        633.0271        0.000000        316.7767        293.7697        293.4929        0.000000        0.000000        0.000000        3.540623        4090.052        0.000000        0.000000        24.53593        8.794213       0.8413960      -0.4701149E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        20.00000        16.00000        71.69022        24.55414      -0.4178245E-11
    163.4000        5.473875       0.4826109E-01    4091.396        3.595389        3.568273        341.4418       -16.85922        1.298527        0.000000        44.47226        0.000000        0.000000        97393.71        98135.72        633.0272        0.000000        316.7768        293.7697        293.4929        0.000000        0.000000        0.000000        3.543778        4090.970        0.000000        0.000000        24.53594        8.794213        1.180817      -0.4802768E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        18.00000        4.000000        71.84966        24.56997      -0.4169158E-11
    163.5000        5.467823       0.4822545E-01    4092.059        3.597222        3.570673        227.3558       -17.02426        0.000000        0.000000        44.65260        0.000000        0.000000        97393.76        98135.81        633.0270        0.000000        316.7768        293.7698        293.4929        0.000000        0.000000        0.000000        3.546332        4092.375        0.000000        0.000000        24.53593        8.794214        1.580805      -0.6049654E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        18.00000        14.00000        71.82940        24.56777      -0.4169595E-11
    163.6000        5.461967       0.4818994E-01    4093.496        3.598637        3.572652        151.4494       -17.60732        0.000000        0.000000        44.99545        0.000000        0.000000        97393.80        98135.93        633.0272        0.000000        316.7769        293.7699        293.4930        0.000000        0.000000        0.000000        3.548468        4093.998        0.000000        0.000000        24.53594        8.794214        1.801566      -0.2101034E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        4.000000        71.81536        24.58898      -0.4168265E-11
    163.7000        5.456090       0.4815454E-01    4095.557        3.599753        3.574329        100.9679       -18.33469        0.000000        0.000000        45.02014        0.000000        0.000000        97393.85        98136.07        633.0266        0.000000        316.7769        293.7700        293.4930        0.000000        0.000000        0.000000        3.550307        4094.211        0.000000        0.000000        24.53591        8.794215        1.943042       0.3386314E-10    0.000000        273.1600        0.000000        273.1600       0.1000000        27.00000        23.00000        71.46527        24.58939      -0.4167880E-11
    163.8000        5.451103       0.4811926E-01    4097.439        3.600684        3.575817        68.67578       -18.96059        0.000000        0.000000        44.06378        0.000000        0.000000        97393.91        98136.22        633.0261        0.000000        316.7769        293.7701        293.4930        0.000000        0.000000        0.000000        3.551957        4101.184        0.000000        0.000000        24.53590        8.794215        2.023118       0.8813665E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        15.00000        11.00000        71.30209        24.58648      -0.4168440E-11
    163.9000        5.446840       0.4808410E-01    4101.856        3.602224        3.577914        190.7220       -19.03487        0.000000        0.000000        44.78038        0.000000        0.000000        97393.95        98136.38        633.0266        0.000000        316.7769        293.7702        293.4930        0.000000        0.000000        0.000000        3.554219        4106.521        0.000000        0.000000        24.53591        8.794216        2.062657      -0.5963013E-10    0.000000        273.1600        0.000000        273.1600       0.1000000        14.00000        10.00000        71.13874        24.58518      -0.4168561E-11
    164.0000        5.441866       0.4804906E-01    4107.140        3.604928        3.581171        417.9005       -18.28773        0.000000        0.000000        46.36745        0.000000        0.000000        97394.00        98136.55        633.0272        0.000000        316.7770        293.7704        293.4931        0.000000        0.000000        0.000000        3.557647        4101.345        0.000000        0.000000        24.53594        8.794216        2.056499       0.4110910E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        16.00000        12.00000        71.20958        24.58696      -0.4169248E-11
    164.1000        5.435944       0.4801413E-01    4109.037        3.608137        3.584929        506.3874       -17.15235        0.000000        0.000000        45.62210        0.000000        0.000000        97394.05        98136.73        633.0276        0.000000        316.7770        293.7705        293.4931        0.000000        0.000000        0.000000        3.561574        4095.516        0.000000        0.000000        24.53596        8.794217        2.010430      -0.3628420E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        12.00000        8.000000        71.00964        24.59201      -0.4170022E-11
    164.2000        5.429503       0.4797931E-01    4108.741        3.611040        3.588375        440.0412       -16.33396        0.000000        0.000000        44.93481        0.000000        0.000000        97394.09        98136.89        633.0277        0.000000        316.7771        293.7706        293.4931        0.000000        0.000000        0.000000        3.565192        4093.164        0.000000        0.000000        24.53596        8.794218        1.932774      -0.3609679E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        19.00000        6.000000        71.15037        24.59482      -0.4172754E-11
    164.3000        5.423325       0.4794461E-01    4108.232        3.613199        3.591069        293.3925       -16.28389        0.000000        0.000000        44.31745        0.000000        0.000000        97394.15        98137.05        633.0277        0.000000        316.7771        293.7708        293.4932        0.000000        0.000000        0.000000        3.568060        4095.842        0.000000        0.000000        24.53596        8.794218        1.812040      -0.3696722E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        10.00000        6.000000        71.00267        24.59203      -0.4176680E-11
    164.4000        5.417382       0.4791002E-01    4109.422        3.614821        3.593221        195.3184       -16.89908        0.000000        0.000000        44.93187        0.000000        0.000000        97394.20        98137.20        633.0278        0.000000        316.7771        293.7709        293.4932        0.000000        0.000000        0.000000        3.570388        4097.661        0.000000        0.000000        24.53596        8.794219        1.667042      -0.3739872E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        10.00000        6.000000        70.98163        24.58813      -0.4180560E-11
    164.5000        5.411591       0.4787555E-01    4111.261        3.616064        3.594987        130.2050       -17.81819        0.000000        0.000000        45.03215        0.000000        0.000000        97394.24        98137.31        633.0269        0.000000        316.7772        293.7710        293.4932        0.000000        0.000000        0.000000        3.572333        4098.038        0.000000        0.000000        24.53593        8.794219        1.484245      -0.3499606E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        27.00000        23.00000        70.71204        24.58766      -0.4180472E-11
    164.6000        5.406199       0.4784120E-01    4113.006        3.617040        3.596478        87.83498       -18.65352        0.000000        0.000000        44.57063        0.000000        0.000000        97394.29        98137.42        633.0270        0.000000        316.7772        293.7711        293.4932        0.000000        0.000000        0.000000        3.574005        4102.373        0.000000        0.000000        24.53593        8.794219        1.341569      -0.3883426E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        10.00000        6.000000        70.64249        24.58465      -0.4183421E-11
    164.7000        5.401383       0.4780696E-01    4116.271        3.618165        3.598109        126.3235       -19.04601        0.000000        0.000000        44.63639        0.000000        0.000000        97394.34        98137.51        633.0263        0.000000        316.7773        293.7711        293.4933        0.000000        0.000000        0.000000        3.575820        4106.733        0.000000        0.000000        24.53590        8.794220        1.166196      -0.3348012E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        15.00000        11.00000        70.52782        24.58233      -0.4183159E-11
    164.8000        5.396593       0.4777282E-01    4120.418        3.619952        3.600397        264.1147       -18.74400        0.000000        0.000000        45.37986        0.000000        0.000000        97394.39        98137.58        633.0259        0.000000        316.7773        293.7712        293.4933        0.000000        0.000000        0.000000        3.578294        4107.441        0.000000        0.000000        24.53589        8.794220        1.009019      -0.8200233E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        15.00000        11.00000        70.76618        24.58148      -0.4183799E-11
    164.9000        5.391270       0.4773880E-01    4123.743        3.622418        3.603355        399.2904       -17.86407        0.000000        0.000000        45.67742        0.000000        0.000000        97394.44        98137.62        633.0259        0.000000        316.7773        293.7712        293.4933        0.000000        0.000000        0.000000        3.581439        4104.230        0.000000        0.000000        24.53589        8.794220       0.8637120      -0.2067724E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        15.00000        11.00000        70.84686        24.58096      -0.4184778E-11
    165.0000        5.385296       0.4770489E-01    4125.148        3.625097        3.606518        438.7249       -16.88468        0.000000        0.000000        45.39417        0.000000        0.000000        97394.48        98137.66        633.0261        0.000000        316.7773        293.7712        293.4933        0.000000        0.000000        0.000000        3.584790        4100.362        0.000000        0.000000        24.53590        8.794220       0.7335103       0.1540133E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        13.00000        9.000000        70.81893        24.57970      -0.4185839E-11
    165.1000        5.379005       0.4767109E-01    4125.101        3.627421        3.609317        367.4315       -16.34101        0.000000        0.000000        44.74011        0.000000        0.000000        97394.53        98137.67        633.0265        0.000000        316.7774        293.7712        293.4933        0.000000        0.000000        0.000000        3.587777        4099.914        0.000000        0.000000        24.53591        8.794221       0.6420922       0.2979849E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        18.00000        4.000000        71.01500        24.58480      -0.4190686E-11
    165.2000        5.372945       0.4763740E-01    4125.462        3.629118        3.611480        244.7129       -16.47062        0.000000        0.000000        44.51990        0.000000        0.000000        97394.58        98137.68        633.0266        0.000000        316.7774        293.7712        293.4933        0.000000        0.000000        0.000000        3.590132        4102.172        0.000000        0.000000        24.53592        8.794221       0.5434363       0.2513562E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        4.000000        70.96533        24.58841      -0.4196156E-11
    165.3000        5.367074       0.4760382E-01    4126.921        3.630358        3.613178        162.9716       -17.12271        0.000000        0.000000        44.98382        0.000000        0.000000        97394.62        98137.67        633.0268        0.000000        316.7775        293.7712        293.4933        0.000000        0.000000        0.000000        3.592025        4103.889        0.000000        0.000000        24.53592        8.794221       0.4458232       0.3070177E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        4.000000        70.96563        24.59400      -0.4200626E-11
    165.4000        5.361348       0.4757034E-01    4128.863        3.631275        3.614545        108.6501       -17.96856        0.000000        0.000000        45.02711        0.000000        0.000000        97394.67        98137.64        633.0267        0.000000        316.7775        293.7712        293.4933        0.000000        0.000000        0.000000        3.593588        4104.087        0.000000        0.000000        24.53592        8.794221       0.3353196       0.3352747E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        27.00000        23.00000        70.64870        24.59378      -0.4199379E-11
    165.5000        5.356296       0.4753698E-01    4130.486        3.631972        3.615683        73.53195       -18.68890        0.000000        0.000000        44.25410        0.000000        0.000000        97394.72        98137.61        633.0264        0.000000        316.7775        293.7711        293.4933        0.000000        0.000000        0.000000        3.594923        4110.402        0.000000        0.000000        24.53591        8.794221       0.2714664       0.3746326E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        11.00000        7.000000        70.83299        24.58716      -0.4200121E-11
    165.6000        5.351957       0.4750373E-01    4134.334        3.633092        3.617236        165.2383       -18.86886        0.000000        0.000000        44.65480        0.000000        0.000000        97394.77        98137.56        633.0260        0.000000        316.7776        293.7711        293.4932        0.000000        0.000000        0.000000        3.596675        4116.034        0.000000        0.000000        24.53589        8.794221       0.2141590       0.4147200E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        15.00000        11.00000        70.68147        24.58529      -0.4201113E-11
    165.7000        5.347136       0.4747058E-01    4139.224        3.635226        3.619794        371.2592       -18.24117        0.000000        0.000000        46.09011        0.000000        0.000000        97394.81        98137.52        633.0267        0.000000        316.7776        293.7710        293.4932        0.000000        0.000000        0.000000        3.599434        4112.877        0.000000        0.000000        24.53592        8.794221       0.1664941       0.4538003E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        16.00000        12.00000        70.81387        24.58608      -0.4200959E-11
    165.8000        5.341651       0.4743754E-01    4141.478        3.637941        3.622924        480.9211       -17.14780        0.000000        0.000000        45.49607        0.000000        0.000000        97394.86        98137.46        633.0261        0.000000        316.7776        293.7710        293.4932        0.000000        0.000000        0.000000        3.602765        4109.063        0.000000        0.000000        24.53589        8.794221       0.1261889       0.4907434E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        13.00000        9.000000        70.92668        24.58468      -0.4201440E-11
    165.9000        5.335257       0.4740460E-01    4141.996        3.640671        3.626061        477.9558       -16.18528        0.000000        0.000000        45.56664        0.000000        0.000000        97394.91        98137.40        633.0266        0.000000        316.7777        293.7709        293.4932        0.000000        0.000000        0.000000        3.606103        4103.810        0.000000        0.000000        24.53591        8.794221       0.9413533E-01   0.5247112E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        19.00000        6.000000        71.19153        24.58648      -0.4202120E-11
    166.0000        5.329075       0.4737177E-01    4140.729        3.642646        3.628432        318.9622       -15.95566        0.000000        0.000000        44.05246        0.000000        0.000000        97394.96        98137.33        633.0266        0.000000        316.7777        293.7708        293.4932        0.000000        0.000000        0.000000        3.608675        4106.801        0.000000        0.000000        24.53592        8.794222       0.6368463E-01   0.5554411E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        10.00000        6.000000        71.15784        24.57332      -0.4203143E-11
    166.1000        5.323180       0.4733904E-01    4141.550        3.644039        3.630214        206.8852       -16.46790        0.000000        0.000000        44.82503        0.000000        0.000000        97395.00        98137.26        633.0266        0.000000        316.7777        293.7708        293.4932        0.000000        0.000000        0.000000        3.610661        4107.338        0.000000        0.000000        24.53592        8.794222       0.4451200E-01   0.5823152E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        71.24895        24.57289      -0.4204517E-11
